,0,1,2,3,4,5,6,7,8,9
000,0.44564844646846946,0.18800689418156188,0.2583119971542359,0.19330274777030726,0.44567699025656166,0.39713212013453725,0.4773556896640368,0.35196026458073515,0.46399969647912653,0.3223723194271193
200,0.39362502860249926,0.3464524333889559,0.19490913408107635,0.36383932283970283,0.1938432688032979,0.36159347654424445,0.43970422344953786,0.5565962775876079,0.4293275188735489,0.2712873123075916
400,0.5168525018321618,0.5178765491148434,0.44927010096759934,0.40680153588054235,0.2445645174393146,0.30602217549111616,0.1994182409710574,0.3031614901522624,0.4109795232051007,0.20143960986032947
600,0.5568251094028887,0.2828995666206482,0.2174959546652595,0.297149878365877,0.20205996162421316,0.20412859357086674,0.4366670587533576,0.46599067898864965,0.5067970454475857,0.3728145181572664
800,0.5037003961952304,0.380244691191986,0.4002353781083963,0.21186655406830196,0.5012921306308287,0.20091101216214546,0.34831930369581576,0.428259669901909,0.3130570534057193,0.24184446767326623
