,0,1,2,3,4,5,6,7,8,9
000,0.26890930887064823,0.4554471711236564,0.28910929992624035,0.18848267425606857,0.3927034456796974,0.4412680554306474,0.28837031642583266,0.3984340540588225,0.4285591618920921,0.3509184968469511
200,0.3778656544056306,0.3799562706555496,0.46093879774447233,0.3906383801166683,0.20698148518388626,0.20735485975211998,0.4095929751986682,0.35783373217416226,0.4482649644059372,0.27330308705486805
400,0.42171812584019863,0.2524237873384114,0.4080942932502486,0.39965449735743164,0.24871389786855536,0.40796957790163413,0.18556067748710958,0.3036862066816596,0.40316845113524824,0.47089591536378683
600,0.24868756084402233,0.41594753537726425,0.2254516087320474,0.2763268267687554,0.4697976137011406,0.20384682823081923,0.3895697041126638,0.4049227237342822,0.43235769796521795,0.4214533361293804
800,0.222916503944388,0.3297842727094844,0.43798026093963416,0.29861171612273707,0.40819929136472244,0.18399182847204087,0.37496243700403487,0.38140265865033485,0.4040821060338393,0.47033580983420475
