,0,1,2,3,4,5,6,7
000,0.25401501374208635,0.19470764645059946,0.32268865642762123,0.32333068641165064,0.47698963921233606,0.39095348723066603,0.42883711659713997,0.4026997925231943
200,0.2256345907889742,0.3998363549087296,0.32361916989830664,0.30901207671573316,0.4159437194721878,0.2659043117205825,0.45219902749479646,0.41380506307561826
400,0.41064476801693006,0.344632146540627,0.44504331808355124,0.31115669258191114,0.19913551293595766,0.3105238342666897,0.40056703253766124,0.3962817510326886
600,0.1954499434379111,0.4317579823925023,0.3675697892258871,0.3465313261782855,0.21806393503486476,0.39918753400332574,0.4123537225141308,0.43689684742747015
800,0.34023186837558095,0.1998616925590101,0.46474744017016734,0.4160703073749228,0.46266582255489463,0.315618872586538,0.3429876778504368,0.2820331278737557
