,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
000,0.4845689937508477,0.2293154333879419,0.6523292015586047,0.3376923951059988,0.16536923081897875,0.519244978298173,0.39962270853222,0.1892128679166402,0.34159281697286153,0.19203179913947088,0.4244135405141193,0.20291177788668427,0.3800873470846342,0.32893163027999467,0.5187626592595825,0.3364472437433811,0.33583336141140246,0.2707229329020242,0.42707346445105754,0.37462042983760657
200,0.4501223962063089,0.4589685963641167,0.25793831119358257,0.4067306046582252,0.4256771802606476,0.18441791988617276,0.332617979530177,0.1797212723999607,0.38738710379761443,0.40680699763200423,0.4180278688661056,0.22598693047346247,0.1941957615222157,0.21374846020954397,0.6192848889459495,0.2937739902651363,0.543337414020272,0.3244569217104428,0.4598105870973376,0.3287186686311661
400,0.3930201026949022,0.30499153196722095,0.39416939984568783,0.30538402500458517,0.5243000592433669,0.16753065320218702,0.4881058944635904,0.23259749844227215,0.22085479011747947,0.180023953634574,0.4890183382036439,0.20461659046034184,0.2791273424811822,0.3674959778116045,0.6201284037385809,0.313253568593343,0.28680452312808796,0.4727991900322112,0.43865264658223185,0.4176562013888384
600,0.48976379244423524,0.3251334968824163,0.5684027267725141,0.271379184350319,0.3195853117007072,0.4666825708299505,0.2530250428396736,0.36603437329737254,0.17833222220744943,0.29036777210035064,0.26938166688857246,0.1960528588702712,0.36477727423170586,0.3794252839396748,0.4732843862107984,0.17882838855290797,0.1853418093183966,0.5358680928343907,0.4983320698485642,0.4553491012540345
800,0.4265121550606454,0.22374936671623985,0.37932739861523246,0.4967845680925741,0.3449926246940533,0.3581909911630479,0.5443458633257802,0.34200172352260166,0.20670089760601662,0.23139753586020984,0.559307870654701,0.17362173544947376,0.19115292039363813,0.3609951440061202,0.27396140303939054,0.33562567923342906,0.22324727243682166,0.5339386324844722,0.56795695833143,0.31774380475628305
