GEOID,assignment
060014081002,36
060014081003,36
060014081004,36
060014081005,50
060014082001,50
060014082002,50
060014082003,50
060014083001,50
060014083002,36
060014083003,50
060014083004,50
060014083005,36
060014084001,36
060014084002,36
060014084003,36
060014085001,50
060014085002,36
060014085003,36
060014085004,50
060014085005,50
060014086001,50
060014086002,50
060014086003,50
060014086004,50
060014087001,50
060014087002,50
060014087003,50
060014087004,50
060014087005,50
060014087006,50
060014088001,50
060014088002,50
060014088003,50
060014088004,50
060014089001,36
060014089002,50
060014090001,36
060014090002,19
060014090003,36
060014091001,36
060014091002,36
060014092001,36
060014092002,36
060014093001,36
060014093002,36
060014093003,36
060014093004,36
060014094001,36
060014094002,36
060014094003,36
060014095001,36
060014095002,36
060014095003,36
060014096001,36
060014096002,36
060014096003,36
060014096004,36
060014096005,36
060014097001,36
060014097002,36
060014097003,36
060014097004,36
060014098001,36
060014098002,36
060014098003,36
060014099001,36
060014099002,36
060014099003,36
060014099004,36
060014100001,36
060014100002,36
060014100003,36
060014101001,36
060014101002,36
060014102001,36
060014102002,36
060014102003,36
060014103001,36
060014103002,36
060014103003,36
060014104001,36
060014104002,36
060014104003,36
060014105001,19
060014105002,50
060014201001,19
060014201002,19
060014201003,19
060014202001,19
060014202002,19
060014202003,19
060014203011,19
060014203021,19
060014203022,19
060014204011,19
060014204012,19
060014204021,19
060014204022,19
060014205001,19
060014205002,19
060014206001,19
060014206002,19
060014206003,19
060014211001,25
060014211002,25
060014212001,25
060014212002,25
060014212003,25
060014212004,25
060014213001,19
060014213002,19
060014213003,19
060014213004,19
060014214001,25
060014214002,19
060014215001,25
060014215002,25
060014215003,25
060014216001,25
060014216002,25
060014216003,25
060014216004,25
060014217001,25
060014217002,25
060014217003,25
060014218001,25
060014218002,19
060014219001,19
060014219002,19
060014219003,19
060014219004,19
060014220001,50
060014220002,19
060014221001,19
060014221002,19
060014222001,19
060014222002,19
060014222003,19
060014223001,19
060014223002,19
060014223003,19
060014224001,25
060014224002,19
060014224003,19
060014224004,25
060014225001,25
060014225002,25
060014225003,25
060014227001,25
060014227002,25
060014227003,25
060014227004,25
060014228001,25
060014228002,25
060014228003,25
060014228004,25
060014229011,25
060014229012,19
060014229021,19
060014229022,25
060014229023,19
060014230001,19
060014230002,19
060014230003,19
060014231001,19
060014231002,19
060014231003,50
060014231004,19
060014232001,19
060014232002,50
060014233001,19
060014233002,50
060014233003,50
060014234001,19
060014234002,19
060014234003,50
060014234004,50
060014235001,25
060014235002,50
060014235003,50
060014236011,25
060014236012,25
060014236021,25
060014236022,25
060014236023,25
060014237001,25
060014237002,25
060014237003,25
060014238001,25
060014238002,25
060014238003,25
060014239011,50
060014239012,50
060014239021,50
060014239022,50
060014240011,50
060014240012,50
060014240013,50
060014240014,50
060014240021,50
060014240022,50
060014251011,50
060014251012,50
060014251021,50
060014251022,50
060014251023,50
060014251031,50
060014251032,50
060014251033,50
060014251041,50
060014251042,50
060014251043,50
060014251044,50
060014251045,50
060014261001,50
060014261002,50
060014261003,50
060014261004,50
060014261005,50
060014261006,50
060014262001,50
060014262002,50
060014262003,50
060014271001,50
060014271002,50
060014271003,50
060014272001,50
060014272002,50
060014272003,19
060014272004,50
060014272005,50
060014273001,50
060014273002,50
060014273003,50
060014273004,50
060014273005,50
060014276001,50
060014276002,19
060014276003,19
060014277001,19
060014277002,19
060014277003,19
060014277004,19
060014278001,50
060014278002,19
060014278003,19
060014278004,19
060014278005,19
060014279001,19
060014279002,19
060014279003,19
060014279004,50
060014279005,19
060014280001,50
060014280002,19
060014280003,19
060014281001,50
060014281002,50
060014281003,50
060014281004,50
060014282001,50
060014282002,50
060014282003,50
060014282004,50
060014282005,50
060014283011,50
060014283012,50
060014283013,50
060014283014,50
060014283021,50
060014283022,50
060014283023,50
060014284001,19
060014284002,50
060014284003,19
060014285001,19
060014285002,19
060014285003,19
060014286001,19
060014286002,19
060014287001,50
060014287002,19
060014287003,50
060014301011,62
060014301012,36
060014301013,62
060014301014,62
060014301021,36
060014302001,62
060014302002,62
060014302003,36
060014302004,36
060014302005,36
060014303001,36
060014303002,36
060014303003,36
060014304001,36
060014304002,36
060014305001,36
060014305002,36
060014305003,36
060014306001,36
060014306002,36
060014306003,36
060014306004,62
060014307001,36
060014307002,36
060014307003,62
060014308001,62
060014308002,62
060014308003,62
060014308004,62
060014309001,62
060014309002,62
060014309003,36
060014310001,62
060014310002,62
060014311001,62
060014311002,62
060014312001,62
060014312002,62
060014312003,62
060014321001,36
060014321002,36
060014321003,36
060014322001,36
060014322002,36
060014322003,36
060014323001,36
060014323002,36
060014323003,36
060014324001,36
060014324002,36
060014324003,19
060014325011,36
060014325012,36
060014325013,36
060014325021,36
060014325022,36
060014325023,36
060014326011,36
060014326012,36
060014326021,36
060014326022,36
060014326023,36
060014327001,36
060014327002,36
060014327003,36
060014328001,36
060014328002,36
060014328003,36
060014330001,36
060014330002,36
060014330003,36
060014330004,36
060014331021,36
060014331022,36
060014331031,36
060014331032,36
060014331041,36
060014331042,36
060014331043,36
060014332001,36
060014332002,36
060014332003,36
060014332004,36
060014333001,36
060014333002,36
060014333003,36
060014333004,36
060014333005,36
060014334001,36
060014334002,36
060014334003,36
060014334004,36
060014334005,36
060014334006,36
060014335001,36
060014335002,36
060014335003,36
060014335004,36
060014336001,36
060014336002,36
060014336003,36
060014336004,36
060014337001,36
060014337002,36
060014337003,36
060014338011,36
060014338012,36
060014338021,36
060014338022,36
060014339001,36
060014339002,36
060014339003,36
060014339004,36
060014340001,36
060014340002,36
060014340003,36
060014351021,36
060014351022,36
060014351023,36
060014351031,62
060014351032,62
060014351033,62
060014351034,36
060014351041,79
060014351042,79
060014351043,79
060014351044,79
060014352001,62
060014352002,62
060014353001,62
060014353002,62
060014353003,62
060014354001,62
060014354002,36
060014354003,36
060014355001,36
060014355002,36
060014355003,36
060014356011,36
060014356012,36
060014356013,36
060014356021,36
060014356022,36
060014356023,36
060014356024,36
060014357001,36
060014357002,36
060014357003,36
060014357004,36
060014358001,36
060014358002,36
060014358003,36
060014358004,36
060014359001,36
060014359002,36
060014359003,36
060014359004,36
060014360001,36
060014360002,36
060014360003,36
060014361001,36
060014361002,36
060014361003,36
060014362001,36
060014362002,36
060014363011,36
060014363012,36
060014363021,36
060014363022,36
060014363023,36
060014364021,62
060014364022,62
060014364031,36
060014364032,36
060014364033,62
060014364034,62
060014364041,62
060014364042,62
060014364043,62
060014365001,36
060014365002,36
060014365003,36
060014366011,36
060014366012,36
060014366013,36
060014366021,79
060014366022,36
060014366023,36
060014367001,36
060014367002,36
060014368001,36
060014368002,79
060014369001,36
060014369002,36
060014369003,36
060014369004,36
060014370001,36
060014370002,36
060014370003,36
060014371011,79
060014371012,36
060014371013,36
060014371014,36
060014371021,36
060014371022,36
060014371023,36
060014372001,36
060014372002,36
060014372003,36
060014372004,36
060014372005,36
060014373001,79
060014373002,36
060014373003,36
060014374001,79
060014374002,79
060014375001,79
060014375002,79
060014376001,79
060014376002,79
060014377011,79
060014377012,79
060014377013,79
060014377021,79
060014377022,79
060014377023,79
060014378001,79
060014378002,36
060014378003,79
060014379001,79
060014379002,36
060014380001,79
060014380002,79
060014381001,79
060014381002,79
060014381003,79
060014381004,79
060014381005,79
060014381006,79
060014382011,79
060014382012,79
060014382013,79
060014382031,79
060014382032,79
060014382041,79
060014382042,79
060014382043,79
060014383001,79
060014383002,36
060014383003,36
060014384001,36
060014384002,79
060014401001,79
060014402001,79
060014402002,79
060014402003,79
060014402004,79
060014403011,79
060014403012,79
060014403013,79
060014403014,79
060014403041,79
060014403042,79
060014403043,79
060014403051,79
060014403052,79
060014403053,79
060014403061,79
060014403062,79
060014403071,79
060014403072,79
060014403073,79
060014403081,79
060014403082,79
060014403083,79
060014403084,79
060014403311,79
060014403312,79
060014403321,79
060014403322,79
060014403331,79
060014403332,79
060014403341,79
060014403342,79
060014403361,79
060014403362,79
060014403371,62
060014403381,62
060014403382,79
060014403383,79
060014411001,79
060014411002,62
060014412001,62
060014412002,62
060014412003,62
060014412004,62
060014412005,79
060014413011,79
060014413012,79
060014413021,79
060014413022,79
060014413023,79
060014413024,79
060014414011,79
060014414012,79
060014414013,79
060014414014,79
060014414015,79
060014414021,79
060014414022,79
060014414023,79
060014415011,79
060014415012,79
060014415013,79
060014415031,79
060014415032,79
060014415033,79
060014415034,79
060014415211,79
060014415212,79
060014415213,79
060014415214,79
060014415221,79
060014415222,79
060014415223,79
060014415231,79
060014415232,79
060014415233,79
060014415241,79
060014415242,79
060014415251,79
060014415252,79
060014415253,79
060014416011,79
060014416012,79
060014416013,79
060014416021,79
060014416022,79
060014416023,79
060014417011,79
060014417012,79
060014417021,79
060014417022,79
060014418001,79
060014418002,79
060014418003,79
060014418004,79
060014419211,79
060014419212,79
060014419231,79
060014419232,79
060014419233,79
060014419234,79
060014419241,79
060014419242,79
060014419243,79
060014419244,79
060014419245,79
060014419261,79
060014419262,79
060014419271,79
060014419272,79
060014419281,79
060014419282,79
060014419291,79
060014419292,79
060014420001,62
060014420002,62
060014421001,62
060014421002,62
060014421003,62
060014422001,62
060014422002,62
060014422003,79
060014422004,79
060014423011,79
060014423012,79
060014423013,79
060014423021,79
060014423022,79
060014423023,79
060014424001,79
060014424002,79
060014424003,79
060014424004,79
060014425011,79
060014425012,79
060014425021,79
060014425022,79
060014426011,79
060014426012,79
060014426021,79
060014426022,79
060014426023,79
060014427001,79
060014427002,79
060014427003,79
060014428001,79
060014429001,79
060014429002,79
060014429003,79
060014429004,79
060014430011,79
060014430012,79
060014430021,79
060014430022,79
060014430023,79
060014431021,62
060014431022,62
060014431023,62
060014431024,79
060014431031,62
060014431032,62
060014431033,62
060014431041,79
060014431042,62
060014431043,79
060014431044,79
060014431051,79
060014431052,79
060014432001,62
060014432002,62
060014433011,79
060014433012,62
060014433013,62
060014433211,79
060014433212,62
060014433221,62
060014433222,79
060014441001,79
060014441002,79
060014441003,79
060014441004,79
060014442001,79
060014442002,79
060014442003,79
060014443011,79
060014443012,79
060014443031,79
060014443041,79
060014443042,79
060014444001,79
060014444002,79
060014444003,79
060014445001,79
060014445002,79
060014445003,79
060014445004,79
060014446011,79
060014446012,79
060014446021,79
060014446022,79
060014501011,62
060014501012,62
060014501021,62
060014501022,62
060014502001,62
060014502002,62
060014502003,62
060014503001,62
060014503002,62
060014503003,62
060014504001,62
060014504002,62
060014504003,62
060014504004,62
060014505011,62
060014505012,62
060014505021,62
060014505022,62
060014506011,62
060014506012,62
060014506013,62
060014506031,62
060014506032,62
060014506033,62
060014506034,62
060014506041,62
060014506042,62
060014506043,62
060014506044,62
060014506051,62
060014506052,62
060014506053,62
060014506061,62
060014506062,62
060014506063,62
060014506071,62
060014506072,62
060014506073,62
060014506081,62
060014506082,62
060014506083,62
060014506091,62
060014506092,62
060014506093,62
060014507011,62
060014507012,62
060014507013,62
060014507014,62
060014507015,62
060014507411,62
060014507412,62
060014507413,62
060014507421,62
060014507422,62
060014507423,62
060014507431,62
060014507432,62
060014507433,62
060014507434,62
060014507441,62
060014507442,62
060014507451,62
060014507452,62
060014507453,62
060014507461,62
060014507462,62
060014507501,62
060014507502,62
060014507511,62
060014507512,62
060014507521,62
060014507522,62
060014511021,62
060014511022,62
060014511023,62
060014511031,62
060014511032,62
060014511041,62
060014511042,62
060014511043,62
060014512011,62
060014512012,62
060014512013,62
060014512014,62
060014512021,62
060014512022,62
060014512023,62
060014513001,62
060014513002,62
060014513003,62
060014514011,62
060014514012,62
060014514013,62
060014514031,62
060014514032,62
060014514041,62
060014514042,62
060014514043,62
060014514044,62
060014515011,62
060014515012,62
060014515013,62
060014515031,62
060014515032,62
060014515033,62
060014515034,62
060014515035,62
060014515041,62
060014515051,62
060014515052,62
060014515061,62
060014515062,62
060014516011,62
060014516012,62
060014516013,62
060014516021,62
060014516022,62
060014516023,62
060014516024,62
060014516025,62
060014517011,62
060014517012,62
060014517013,62
060014517031,62
060014517032,62
060014517041,62
060014517042,62
060014517043,62
060019819001,19
060019820001,19
060019821001,25
060019832001,19
060019832002,50
060019900000,19
060030100001,37
060050001011,37
060050001012,37
060050001013,37
060050001014,54
060050001015,54
060050001021,37
060050001022,37
060050002011,54
060050002012,54
060050002013,54
060050002021,37
060050002022,37
060050003011,54
060050003012,54
060050003031,54
060050003032,54
060050003033,54
060050003041,54
060050003042,54
060050004011,54
060050004012,54
060050004013,54
060050004014,54
060050004021,54
060050004022,54
060050004023,54
060050004024,37
060050005001,37
060050005002,37
060050005003,54
060070001021,20
060070001022,20
060070001023,20
060070001031,20
060070001032,20
060070001041,20
060070001042,20
060070001043,20
060070001044,20
060070002011,20
060070002012,20
060070002013,20
060070002014,20
060070002021,20
060070002022,20
060070002023,20
060070002024,20
060070003001,20
060070003002,20
060070003003,20
060070003004,20
060070004011,20
060070004012,20
060070004031,20
060070004032,20
060070004041,20
060070004042,20
060070005011,20
060070005012,20
060070005013,20
060070005014,20
060070005015,20
060070005021,20
060070005022,20
060070005023,20
060070005024,20
060070006011,20
060070006012,20
060070006013,20
060070006031,20
060070006032,20
060070006033,20
060070006041,20
060070006042,20
060070006043,20
060070006044,20
060070006045,20
060070007001,20
060070007002,20
060070007003,20
060070007004,20
060070008001,20
060070008002,20
060070008003,20
060070008004,20
060070008005,20
060070008006,20
060070009011,20
060070009031,20
060070009032,20
060070009033,20
060070009034,20
060070009041,20
060070009042,20
060070009043,20
060070009044,20
060070010001,20
060070010002,20
060070010003,20
060070010004,20
060070010005,20
060070010006,20
060070011001,20
060070011002,20
060070011003,20
060070011004,20
060070011005,20
060070012001,20
060070012002,20
060070012003,20
060070012004,20
060070013001,20
060070013002,20
060070013003,20
060070013004,20
060070014001,20
060070014002,20
060070014003,20
060070014004,20
060070015001,20
060070015002,20
060070015003,20
060070015004,20
060070015005,20
060070016011,20
060070016012,11
060070016021,20
060070016022,20
060070016023,20
060070017021,20
060070017022,20
060070017023,20
060070017024,37
060070017031,20
060070017032,20
060070017041,37
060070017042,37
060070017043,37
060070018001,20
060070018002,20
060070018003,20
060070018004,20
060070018005,20
060070019001,37
060070019002,37
060070019003,37
060070019004,37
060070020001,20
060070020002,20
060070020003,20
060070020004,20
060070020005,20
060070020006,20
060070021001,20
060070021002,20
060070021003,20
060070021004,20
060070021005,20
060070022001,20
060070022002,20
060070022003,20
060070022004,20
060070023001,37
060070023002,20
060070023003,20
060070023004,20
060070023005,20
060070024011,37
060070024012,37
060070024021,37
060070024022,37
060070024023,37
060070025001,37
060070025002,37
060070025003,37
060070025004,37
060070026011,37
060070026012,37
060070026013,37
060070026021,37
060070026022,37
060070026023,37
060070027001,37
060070027002,37
060070027003,37
060070027004,37
060070027005,37
060070027006,37
060070028001,37
060070028002,37
060070028003,20
060070028004,37
060070028005,37
060070029001,37
060070029002,37
060070030011,37
060070030012,37
060070030013,20
060070030014,20
060070030021,20
060070030022,37
060070030023,37
060070030024,20
060070031001,37
060070031002,37
060070031003,37
060070031004,37
060070032001,37
060070032002,20
060070032003,20
060070033001,20
060070033002,20
060070033003,20
060070034001,20
060070034002,20
060070035011,20
060070035012,20
060070035013,20
060070035014,20
060070035021,20
060070035022,20
060070035023,20
060070035024,20
060070036001,20
060070036002,20
060070036003,20
060070037001,37
060070037002,37
060070037003,37
060070037004,37
060090001211,37
060090001212,37
060090001213,37
060090001221,37
060090001222,37
060090001223,37
060090001231,37
060090001232,37
060090001241,37
060090001242,37
060090002201,37
060090002202,37
060090002203,37
060090002211,54
060090002212,37
060090002213,37
060090002221,37
060090002222,37
060090003011,37
060090003012,37
060090003013,37
060090003021,37
060090003022,37
060090004001,37
060090004002,37
060090004003,37
060090004004,54
060090004005,37
060090004006,54
060090005011,37
060090005012,37
060090005041,37
060090005042,37
060090005051,37
060090005052,37
060090005061,37
060110001001,46
060110001002,46
060110001003,46
060110001004,20
060110002001,20
060110002002,20
060110002003,20
060110002004,20
060110002005,20
060110003011,20
060110003012,20
060110003021,20
060110003022,20
060110004001,20
060110004002,20
060110004003,20
060110005001,20
060110005002,20
060110005003,20
060110005004,20
060133010001,9
060133010002,9
060133010003,9
060133010004,9
060133020051,9
060133020052,9
060133020053,9
060133020054,9
060133020061,9
060133020062,9
060133020071,9
060133020072,9
060133020073,9
060133020091,9
060133020092,9
060133020093,9
060133020094,9
060133020111,9
060133020112,9
060133020121,9
060133020122,9
060133020131,9
060133020132,9
060133020141,9
060133020142,9
060133020143,9
060133031041,9
060133031042,9
060133031051,9
060133031061,9
060133031062,9
060133031063,9
060133031071,9
060133031072,9
060133031073,9
060133031074,9
060133032021,9
060133032022,9
060133032023,9
060133032041,9
060133032042,9
060133032043,9
060133032061,9
060133032062,9
060133032071,9
060133032072,9
060133032073,9
060133032081,9
060133032082,9
060133032091,9
060133032092,9
060133032101,9
060133032102,9
060133032111,9
060133032112,9
060133040011,62
060133040012,9
060133040021,9
060133040031,9
060133040032,9
060133040041,9
060133040042,9
060133040061,9
060133040071,9
060133040072,9
060133040073,9
060133050001,9
060133050002,9
060133050003,9
060133050004,9
060133050005,9
060133060021,9
060133060022,9
060133060031,9
060133060032,9
060133060033,9
060133060041,9
060133060042,9
060133071011,9
060133071012,9
060133071013,9
060133071021,9
060133071022,9
060133071023,9
060133071024,9
060133072011,9
060133072012,9
060133072021,9
060133072022,9
060133072023,9
060133072041,9
060133072042,9
060133072043,9
060133072051,9
060133072052,9
060133072053,9
060133072054,9
060133080011,9
060133080012,9
060133080013,9
060133080014,9
060133080021,9
060133080022,9
060133080023,9
060133090001,61
060133090002,61
060133090003,61
060133100001,61
060133100002,61
060133100003,61
060133100004,61
060133110001,61
060133110002,61
060133110003,61
060133120001,9
060133131021,9
060133131022,9
060133131041,9
060133131042,9
060133131051,9
060133131052,9
060133131053,9
060133131061,9
060133131062,9
060133131071,9
060133131072,9
060133132031,9
060133132032,9
060133132041,9
060133132042,9
060133132043,9
060133132051,9
060133132061,61
060133132062,9
060133132063,9
060133132064,9
060133141021,61
060133141022,9
060133141023,61
060133141031,61
060133141032,61
060133141033,61
060133141051,61
060133141052,61
060133141061,9
060133141062,9
060133142001,61
060133142002,61
060133142003,61
060133150001,61
060133150002,61
060133160001,61
060133170001,61
060133170002,61
060133180001,61
060133180002,25
060133180003,25
060133190011,61
060133190012,61
060133190021,61
060133190022,61
060133190023,61
060133190024,61
060133200011,61
060133200012,61
060133200031,61
060133200041,61
060133200042,61
060133200043,61
060133200044,61
060133211011,61
060133211012,61
060133211013,61
060133211014,61
060133211021,25
060133211022,25
060133211023,25
060133211024,25
060133211031,25
060133211032,25
060133211033,25
060133212001,61
060133212002,61
060133212003,61
060133212004,61
060133220001,61
060133220002,61
060133220003,25
060133220004,25
060133220005,61
060133230001,25
060133230002,25
060133230003,25
060133230004,25
060133240021,25
060133240022,61
060133240023,61
060133240031,25
060133240032,25
060133240033,25
060133240041,25
060133240042,25
060133240043,25
060133250001,25
060133250002,25
060133250003,25
060133250004,25
060133250005,25
060133260001,25
060133260002,25
060133270011,61
060133270012,61
060133270021,61
060133270022,61
060133270023,61
060133280001,25
060133280002,25
060133290001,25
060133290002,61
060133290003,25
060133290004,25
060133300001,25
060133300002,25
060133300003,25
060133300004,25
060133310001,61
060133310002,61
060133310003,25
060133310004,61
060133310005,61
060133310006,25
060133320001,61
060133320002,61
060133320003,61
060133320004,61
060133320005,61
060133320006,61
060133320007,61
060133331011,9
060133331012,9
060133331013,9
060133331021,9
060133331022,9
060133331023,9
060133332001,62
060133332002,62
060133332003,62
060133332004,62
060133332005,62
060133340011,62
060133340012,62
060133340061,62
060133340062,62
060133340063,62
060133340071,62
060133340072,62
060133340073,62
060133340081,9
060133340082,9
060133342001,36
060133342002,36
060133342003,36
060133342004,36
060133342005,36
060133342006,36
060133350001,25
060133350002,25
060133350003,25
060133361011,25
060133361012,25
060133361013,25
060133361031,25
060133361032,25
060133361041,25
060133361042,25
060133362011,25
060133362012,25
060133362013,25
060133362021,25
060133362022,25
060133362023,25
060133371001,25
060133371002,25
060133372011,62
060133372012,25
060133372021,25
060133372022,62
060133372023,62
060133372024,62
060133373001,25
060133373002,62
060133373003,62
060133373004,62
060133373005,62
060133373006,25
060133381011,25
060133381012,25
060133381013,25
060133381014,25
060133381021,25
060133381022,25
060133382011,62
060133382012,25
060133382031,25
060133382032,25
060133382033,25
060133382034,25
060133382035,25
060133382041,25
060133382042,25
060133382043,25
060133382044,25
060133383011,25
060133383012,25
060133383021,25
060133383022,25
060133383023,25
060133390011,25
060133390012,36
060133390013,25
060133390031,25
060133390032,25
060133390041,25
060133390042,25
060133400011,25
060133400012,25
060133400013,25
060133400014,25
060133400031,25
060133400032,25
060133400033,25
060133400041,36
060133400042,25
060133400043,25
060133410001,36
060133410002,36
060133410003,36
060133430011,25
060133430012,25
060133430013,25
060133430014,25
060133430021,25
060133430022,25
060133430023,25
060133430031,25
060133430032,25
060133451011,62
060133451012,62
060133451013,62
060133451014,62
060133451021,62
060133451022,62
060133451023,62
060133451031,62
060133451032,62
060133451033,62
060133451034,62
060133451051,62
060133451052,62
060133451053,62
060133451054,62
060133451055,62
060133451111,62
060133451112,62
060133451113,62
060133451114,62
060133451121,62
060133451122,62
060133451123,62
060133451124,62
060133451131,36
060133451132,36
060133451141,62
060133451142,62
060133451143,36
060133451144,62
060133451151,62
060133451152,62
060133451153,62
060133451161,62
060133451162,62
060133451171,62
060133451172,62
060133451173,62
060133451181,62
060133451182,62
060133452031,36
060133452032,36
060133452033,36
060133452034,36
060133452041,36
060133452042,36
060133452051,62
060133452052,62
060133452053,62
060133452061,62
060133452062,62
060133461011,36
060133461012,25
060133461021,36
060133461022,36
060133461023,25
060133461024,36
060133462031,36
060133462032,36
060133462041,36
060133462042,36
060133462043,36
060133462044,36
060133462051,36
060133462052,62
060133462061,36
060133462062,36
060133470001,25
060133470002,25
060133470003,25
060133480001,36
060133480002,36
060133480003,36
060133490001,36
060133490002,36
060133490003,36
060133500001,36
060133500002,36
060133500003,36
060133500004,36
060133511011,36
060133511012,36
060133511013,36
060133511031,36
060133511032,36
060133511041,36
060133511042,36
060133511043,36
060133511051,36
060133511052,36
060133512001,36
060133512002,36
060133512003,36
060133521011,36
060133521021,36
060133521022,36
060133521023,36
060133521024,36
060133522011,36
060133522012,36
060133522013,36
060133522021,36
060133530011,50
060133530012,50
060133530013,50
060133530021,25
060133530022,50
060133530023,50
060133530024,50
060133540011,25
060133540021,25
060133540022,25
060133540023,25
060133540024,25
060133551071,9
060133551072,9
060133551073,9
060133551091,9
060133551092,9
060133551093,9
060133551094,9
060133551101,9
060133551102,9
060133551111,9
060133551112,9
060133551113,9
060133551121,62
060133551122,62
060133551123,36
060133551131,36
060133551132,36
060133551133,62
060133551151,62
060133551152,62
060133551153,62
060133551181,9
060133551182,9
060133551191,9
060133551192,9
060133551201,9
060133551202,9
060133551211,62
060133551212,36
060133551213,62
060133551221,36
060133551222,62
060133551223,62
060133551231,62
060133551232,62
060133551241,62
060133551242,62
060133551243,62
060133551251,62
060133551252,62
060133551261,62
060133551262,62
060133552011,61
060133552012,9
060133552013,9
060133552021,61
060133552022,61
060133553021,25
060133553022,25
060133553023,25
060133553061,62
060133553062,9
060133553063,9
060133553064,9
060133553065,9
060133553071,9
060133553072,9
060133553081,9
060133553082,9
060133553083,9
060133553091,9
060133553092,62
060133553093,9
060133553101,9
060133553102,9
060133560011,25
060133560012,25
060133560013,25
060133560021,25
060133560022,25
060133570001,25
060133570002,25
060133570003,25
060133580001,25
060133580002,25
060133580003,25
060133580004,25
060133580005,25
060133591021,19
060133591022,19
060133591023,19
060133591031,25
060133591032,25
060133591033,25
060133591034,19
060133591041,25
060133591051,25
060133591052,25
060133592021,25
060133592022,25
060133592023,25
060133592031,25
060133592032,25
060133592033,25
060133592041,25
060133592042,25
060133592043,25
060133601011,25
060133601012,25
060133601013,19
060133601021,25
060133601022,25
060133601023,25
060133602001,25
060133602002,25
060133602003,25
060133610001,25
060133610002,25
060133610003,25
060133620001,19
060133620002,19
060133620003,19
060133630001,19
060133630002,19
060133630003,19
060133630004,19
