GEOID,assignment
060014078002,9
060014079001,9
060014079002,9
060014079003,9
060014080001,9
060014080002,9
060014081001,9
060014081002,9
060014081003,9
060014081004,9
060014081005,9
060014082001,9
060014082002,9
060014082003,9
060014083001,9
060014083002,9
060014083003,9
060014083004,9
060014083005,9
060014084001,9
060014084002,9
060014084003,9
060014085001,9
060014085002,9
060014085003,9
060014085004,9
060014085005,9
060014086001,9
060014086002,9
060014086003,9
060014086004,9
060014087001,9
060014087002,9
060014087003,9
060014087004,9
060014087005,9
060014087006,9
060014088001,9
060014088002,9
060014088003,9
060014088004,9
060014089001,9
060014089002,9
060014090001,9
060014090002,9
060014090003,9
060014091001,9
060014091002,9
060014092001,9
060014092002,9
060014093001,9
060014093002,9
060014093003,9
060014093004,9
060014094001,9
060014094002,9
060014094003,9
060014095001,9
060014095002,9
060014095003,9
060014096001,9
060014096002,9
060014096003,9
060014096004,9
060014096005,9
060014097001,9
060014097002,9
060014097003,9
060014097004,9
060014098001,9
060014098002,9
060014098003,9
060014099001,9
060014099002,9
060014099003,9
060014099004,9
060014100001,9
060014100002,9
060014100003,9
060014101001,9
060014101002,9
060014102001,9
060014102002,9
060014102003,9
060014103001,9
060014103002,9
060014103003,9
060014104001,9
060014104002,9
060014104003,9
060014105001,9
060014105002,9
060014201001,9
060014201002,9
060014201003,9
060014202001,9
060014202002,9
060014202003,9
060014203011,9
060014203021,9
060014203022,9
060014204011,9
060014204012,9
060014204021,9
060014204022,9
060014205001,9
060014205002,9
060014206001,9
060014206002,9
060014206003,9
060014211001,9
060014211002,9
060014212001,9
060014212002,9
060014212003,9
060014212004,9
060014213001,9
060014213002,9
060014213003,9
060014213004,9
060014214001,9
060014214002,9
060014215001,9
060014215002,9
060014215003,9
060014216001,9
060014216002,9
060014216003,9
060014216004,9
060014217001,9
060014217002,9
060014217003,9
060014218001,9
060014218002,9
060014219001,9
060014219002,9
060014219003,9
060014219004,9
060014220001,9
060014220002,9
060014221001,9
060014221002,9
060014222001,9
060014222002,9
060014222003,9
060014223001,9
060014223002,9
060014223003,9
060014224001,9
060014224002,9
060014224003,9
060014224004,9
060014225001,9
060014225002,9
060014225003,9
060014227001,9
060014227002,9
060014227003,9
060014227004,9
060014228001,9
060014228002,9
060014228003,9
060014228004,9
060014229011,9
060014229012,9
060014229021,9
060014229022,9
060014229023,9
060014230001,9
060014230002,9
060014230003,9
060014231001,9
060014231002,9
060014231003,9
060014231004,9
060014232001,9
060014232002,9
060014233001,9
060014233002,9
060014233003,9
060014234001,9
060014234002,9
060014234003,9
060014234004,9
060014235001,9
060014235002,9
060014235003,9
060014236011,9
060014236012,9
060014236021,9
060014236022,9
060014236023,9
060014237001,9
060014237002,9
060014237003,9
060014238001,9
060014238002,9
060014238003,9
060014239011,9
060014239012,9
060014239021,9
060014239022,9
060014240011,9
060014240012,9
060014240013,9
060014240014,9
060014240021,9
060014240022,9
060014251011,9
060014251012,9
060014251021,9
060014251022,9
060014251023,9
060014251031,9
060014251032,9
060014251033,9
060014251041,9
060014251042,9
060014251043,9
060014251044,9
060014251045,9
060014261001,9
060014261002,9
060014261003,9
060014261004,9
060014261005,9
060014261006,9
060014262001,9
060014262002,9
060014262003,9
060014271001,9
060014271002,9
060014271003,9
060014272001,9
060014272002,9
060014272003,9
060014272004,9
060014272005,9
060014273001,9
060014273002,9
060014273003,9
060014273004,9
060014273005,9
060014276001,9
060014276002,9
060014276003,9
060014277001,9
060014277002,9
060014277003,9
060014277004,9
060014278001,9
060014278002,9
060014278003,9
060014278004,9
060014278005,9
060014279001,9
060014279002,9
060014279003,9
060014279004,9
060014279005,9
060014280001,9
060014280002,9
060014280003,9
060014281001,9
060014281002,9
060014281003,9
060014281004,9
060014282001,9
060014282002,9
060014282003,9
060014282004,9
060014282005,9
060014283011,9
060014283012,9
060014283013,9
060014283014,9
060014283021,9
060014283022,9
060014283023,9
060014284001,9
060014284002,9
060014284003,9
060014285001,9
060014285002,9
060014285003,9
060014286001,9
060014286002,9
060014287001,9
060014287002,9
060014287003,9
060014301011,16
060014301012,16
060014301013,16
060014301014,16
060014301021,9
060014302001,9
060014302002,9
060014302003,9
060014302004,9
060014302005,9
060014303001,9
060014303002,9
060014303003,9
060014304001,9
060014304002,9
060014305001,9
060014305002,9
060014305003,9
060014306001,9
060014306002,9
060014306003,9
060014306004,9
060014307001,9
060014307002,9
060014307003,9
060014308001,9
060014308002,9
060014308003,9
060014308004,9
060014309001,9
060014309002,9
060014309003,9
060014310001,9
060014310002,9
060014311001,9
060014311002,9
060014312001,9
060014312002,16
060014312003,9
060014321001,9
060014321002,9
060014321003,9
060014322001,9
060014322002,9
060014322003,9
060014323001,9
060014323002,9
060014323003,9
060014324001,9
060014324002,9
060014324003,9
060014325011,9
060014325012,9
060014325013,9
060014325021,9
060014325022,9
060014325023,9
060014326011,9
060014326012,9
060014326021,9
060014326022,9
060014326023,9
060014327001,9
060014327002,9
060014327003,9
060014328001,9
060014328002,9
060014328003,9
060014330001,9
060014330002,9
060014330003,9
060014330004,9
060014331021,9
060014331022,9
060014331031,9
060014331032,9
060014331041,9
060014331042,9
060014331043,9
060014332001,9
060014332002,9
060014332003,9
060014332004,9
060014333001,9
060014333002,9
060014333003,9
060014333004,9
060014333005,9
060014334001,9
060014334002,9
060014334003,9
060014334004,9
060014334005,9
060014334006,9
060014335001,9
060014335002,9
060014335003,9
060014335004,9
060014336001,9
060014336002,9
060014336003,9
060014336004,9
060014337001,9
060014337002,9
060014337003,9
060014338011,9
060014338012,9
060014338021,9
060014338022,9
060014339001,9
060014339002,9
060014339003,9
060014339004,9
060014340001,9
060014340002,9
060014340003,9
060014351021,16
060014351022,16
060014351023,16
060014351031,16
060014351032,16
060014351033,9
060014351034,16
060014351041,16
060014351042,16
060014351043,16
060014351044,16
060014352001,9
060014352002,16
060014353001,16
060014353002,16
060014353003,16
060014354001,16
060014354002,16
060014354003,16
060014355001,9
060014355002,16
060014355003,16
060014356011,9
060014356012,16
060014356013,16
060014356021,9
060014356022,9
060014356023,9
060014356024,9
060014357001,9
060014357002,9
060014357003,9
060014357004,9
060014358001,9
060014358002,9
060014358003,9
060014358004,9
060014359001,9
060014359002,9
060014359003,9
060014359004,9
060014360001,9
060014360002,9
060014360003,9
060014361001,9
060014361002,9
060014361003,9
060014362001,9
060014362002,9
060014363011,16
060014363012,16
060014363021,16
060014363022,16
060014363023,16
060014364021,16
060014364022,16
060014364031,16
060014364032,16
060014364033,16
060014364034,16
060014364041,16
060014364042,16
060014364043,16
060014365001,16
060014365002,16
060014365003,16
060014366011,16
060014366012,16
060014366013,16
060014366021,16
060014366022,16
060014366023,16
060014367001,16
060014367002,16
060014368001,16
060014368002,16
060014369001,9
060014369002,9
060014369003,9
060014369004,9
060014370001,9
060014370002,9
060014370003,9
060014371011,16
060014371012,16
060014371013,16
060014371014,9
060014371021,16
060014371022,16
060014371023,16
060014372001,9
060014372002,9
060014372003,9
060014372004,9
060014372005,9
060014373001,16
060014373002,16
060014373003,16
060014374001,16
060014374002,16
060014375001,16
060014375002,16
060014376001,16
060014376002,16
060014377011,16
060014377012,16
060014377013,16
060014377021,16
060014377022,16
060014377023,16
060014378001,16
060014378002,16
060014378003,16
060014379001,16
060014379002,16
060014380001,16
060014380002,16
060014381001,16
060014381002,16
060014381003,16
060014381004,16
060014381005,16
060014381006,16
060014382011,16
060014382012,16
060014382013,16
060014382031,16
060014382032,16
060014382041,16
060014382042,16
060014382043,16
060014383001,16
060014383002,16
060014383003,16
060014384001,16
060014384002,16
060014401001,16
060014402001,16
060014402002,16
060014402003,16
060014402004,16
060014403011,16
060014403012,16
060014403013,16
060014403014,16
060014403041,16
060014403042,16
060014403043,16
060014403051,16
060014403052,16
060014403053,16
060014403061,16
060014403062,16
060014403071,16
060014403072,16
060014403073,16
060014403081,16
060014403082,16
060014403083,16
060014403084,16
060014403311,16
060014403312,16
060014403321,16
060014403322,16
060014403331,16
060014403332,16
060014403341,16
060014403342,16
060014403361,16
060014403362,16
060014403371,16
060014403381,16
060014403382,16
060014403383,16
060014411001,16
060014411002,16
060014412001,16
060014412002,16
060014412003,16
060014412004,16
060014412005,16
060014413011,16
060014413012,16
060014413021,16
060014413022,16
060014413023,16
060014413024,16
060014414011,16
060014414012,16
060014414013,16
060014414014,16
060014414015,16
060014414021,16
060014414022,16
060014414023,16
060014415011,16
060014415012,16
060014415013,16
060014415031,16
060014415032,16
060014415033,16
060014415034,16
060014415211,16
060014415212,16
060014415213,16
060014415214,16
060014415221,16
060014415222,16
060014415223,16
060014415231,16
060014415232,16
060014415233,16
060014415241,16
060014415242,16
060014415251,16
060014415252,16
060014415253,16
060014416011,16
060014416012,16
060014416013,16
060014416021,16
060014416022,16
060014416023,16
060014417011,16
060014417012,16
060014417021,16
060014417022,16
060014418001,16
060014418002,16
060014418003,16
060014418004,16
060014419211,16
060014419212,16
060014419231,16
060014419232,16
060014419233,16
060014419234,16
060014419241,16
060014419242,16
060014419243,16
060014419244,16
060014419245,16
060014419261,16
060014419262,16
060014419271,16
060014419272,16
060014419281,16
060014419282,16
060014419291,16
060014419292,16
060014420001,16
060014420002,16
060014421001,16
060014421002,16
060014421003,16
060014422001,16
060014422002,16
060014422003,16
060014422004,16
060014423011,16
060014423012,16
060014423013,16
060014423021,16
060014423022,16
060014423023,16
060014424001,16
060014424002,16
060014424003,16
060014424004,16
060014425011,16
060014425012,16
060014425021,16
060014425022,16
060014426011,16
060014426012,16
060014426021,16
060014426022,16
060014426023,16
060014427001,16
060014427002,16
060014427003,16
060014428001,16
060014429001,16
060014429002,16
060014429003,16
060014429004,16
060014430011,16
060014430012,16
060014430021,16
060014430022,16
060014430023,16
060014431021,16
060014431022,16
060014431023,16
060014431024,16
060014431031,16
060014431032,16
060014431033,16
060014431041,16
060014431042,16
060014431043,16
060014431044,16
060014431051,16
060014431052,16
060014432001,16
060014432002,16
060014433011,16
060014433012,16
060014433013,16
060014433211,16
060014433212,16
060014433221,16
060014433222,16
060014441001,16
060014441002,16
060014441003,16
060014441004,16
060014442001,16
060014442002,16
060014442003,16
060014443011,16
060014443012,16
060014443031,16
060014443041,16
060014443042,16
060014444001,16
060014444002,16
060014444003,16
060014445001,16
060014445002,16
060014445003,16
060014445004,16
060014446011,16
060014446012,16
060014446021,16
060014446022,16
060014501011,16
060014501012,16
060014501021,16
060014501022,16
060014502001,16
060014502002,16
060014502003,16
060014503001,16
060014503002,16
060014503003,16
060014504001,16
060014504002,16
060014504003,16
060014504004,16
060014505011,16
060014505012,16
060014505021,16
060014505022,16
060014506011,16
060014506012,16
060014506013,16
060014506031,16
060014506032,16
060014506033,16
060014506034,16
060014506041,16
060014506042,16
060014506043,16
060014506044,16
060014506051,16
060014506052,16
060014506053,16
060014506061,16
060014506062,16
060014506063,16
060014506071,16
060014506072,16
060014506073,16
060014506081,16
060014506082,16
060014506083,16
060014506091,16
060014506092,16
060014506093,16
060014507011,16
060014507012,16
060014507013,16
060014507014,16
060014507015,16
060014507411,16
060014507412,16
060014507413,16
060014507421,16
060014507422,16
060014507423,16
060014507431,16
060014507432,16
060014507433,16
060014507434,16
060014507441,16
060014507442,16
060014507451,16
060014507452,16
060014507453,16
060014507461,16
060014507462,16
060014507501,16
060014507502,16
060014507511,16
060014507512,16
060014507521,16
060014507522,16
060014511021,16
060014511022,16
060014511023,16
060014511031,16
060014511032,16
060014511041,16
060014511042,16
060014511043,16
060014512011,16
060014512012,16
060014512013,16
060014512014,16
060014512021,16
060014512022,16
060014512023,16
060014513001,16
060014513002,16
060014513003,16
060014514011,16
060014514012,16
060014514013,16
060014514031,16
060014514032,16
060014514041,16
060014514042,16
060014514043,16
060014514044,16
060014515011,16
060014515012,16
060014515013,16
060014515031,16
060014515032,16
060014515033,16
060014515034,16
060014515035,16
060014515041,16
060014515051,16
060014515052,16
060014515061,16
060014515062,16
060014516011,16
060014516012,16
060014516013,16
060014516021,16
060014516022,16
060014516023,16
060014516024,16
060014516025,16
060014517011,16
060014517012,16
060014517013,16
060014517031,16
060014517032,16
060014517041,16
060014517042,16
060014517043,16
060019819001,9
060019820001,9
060019821001,9
060019832001,9
060019832002,9
060019900000,9
060030100001,12
060050001011,15
060050001012,15
060050001013,15
060050001014,15
060050001015,15
060050001021,15
060050001022,15
060050002011,15
060050002012,15
060050002013,15
060050002021,15
060050002022,15
060050003011,15
060050003012,15
060050003031,15
060050003032,15
060050003033,15
060050003041,15
060050003042,15
060050004011,15
060050004012,15
060050004013,15
060050004014,15
060050004021,15
060050004022,15
060050004023,15
060050004024,15
060050005001,15
060050005002,15
060050005003,15
060070001021,12
060070001022,12
060070001023,12
060070001031,12
060070001032,12
060070001041,12
060070001042,12
060070001043,12
060070001044,12
060070002011,12
060070002012,12
060070002013,12
060070002014,12
060070002021,12
060070002022,12
060070002023,12
060070002024,12
060070003001,12
060070003002,12
060070003003,12
060070003004,12
060070004011,12
060070004012,12
060070004031,12
060070004032,12
060070004041,12
060070004042,12
060070005011,12
060070005012,12
060070005013,12
060070005014,12
060070005015,12
060070005021,12
060070005022,12
060070005023,12
060070005024,12
060070006011,12
060070006012,12
060070006013,12
060070006031,12
060070006032,12
060070006033,12
060070006041,12
060070006042,12
060070006043,12
060070006044,12
060070006045,12
060070007001,12
060070007002,12
060070007003,12
060070007004,12
060070008001,12
060070008002,12
060070008003,12
060070008004,12
060070008005,12
060070008006,12
060070009011,12
060070009031,12
060070009032,12
060070009033,12
060070009034,12
060070009041,12
060070009042,12
060070009043,12
060070009044,12
060070010001,12
060070010002,12
060070010003,12
060070010004,12
060070010005,12
060070010006,12
060070011001,12
060070011002,12
060070011003,12
060070011004,12
060070011005,12
060070012001,12
060070012002,12
060070012003,12
060070012004,12
060070013001,12
060070013002,12
060070013003,12
060070013004,12
060070014001,12
060070014002,12
060070014003,12
060070014004,12
060070015001,12
060070015002,12
060070015003,12
060070015004,12
060070015005,12
060070016011,12
060070016012,12
060070016021,12
060070016022,12
060070016023,12
060070017021,12
060070017022,12
060070017023,12
060070017024,12
060070017031,12
060070017032,12
060070017041,12
060070017042,12
060070017043,12
060070018001,12
060070018002,12
060070018003,12
060070018004,12
060070018005,12
060070019001,12
060070019002,12
060070019003,12
060070019004,12
060070020001,12
060070020002,12
060070020003,12
060070020004,12
060070020005,12
060070020006,12
060070021001,12
060070021002,12
060070021003,12
060070021004,12
060070021005,12
060070022001,12
060070022002,12
060070022003,12
060070022004,12
060070023001,12
060070023002,12
060070023003,12
060070023004,12
060070023005,12
060070024011,12
060070024012,12
060070024021,12
060070024022,12
060070024023,12
060070025001,12
060070025002,12
060070025003,12
060070025004,12
060070026011,12
060070026012,8
060070026013,8
060070026021,8
060070026022,12
060070026023,8
060070027001,12
060070027002,12
060070027003,12
060070027004,12
060070027005,12
060070027006,12
060070028001,12
060070028002,12
060070028003,12
060070028004,12
060070028005,12
060070029001,12
060070029002,12
060070030011,12
060070030012,12
060070030013,12
060070030014,12
060070030021,12
060070030022,8
060070030023,8
060070030024,12
060070031001,12
060070031002,12
060070031003,12
060070031004,12
060070032001,8
060070032002,8
060070032003,8
060070033001,8
060070033002,12
060070033003,8
060070034001,8
060070034002,8
060070035011,8
060070035012,8
060070035013,8
060070035014,8
060070035021,8
060070035022,8
060070035023,8
060070035024,8
060070036001,8
060070036002,8
060070036003,8
060070037001,12
060070037002,12
060070037003,12
060070037004,12
060090001211,15
060090001212,15
060090001213,15
060090001221,15
060090001222,15
060090001223,15
060090001231,15
060090001232,15
060090001241,15
060090001242,15
060090002201,15
060090002202,15
060090002203,15
060090002211,15
060090002212,15
060090002213,15
060090002221,15
060090002222,15
060090003011,15
060090003012,15
060090003013,15
060090003021,15
060090003022,15
060090004001,15
060090004002,15
060090004003,15
060090004004,15
060090004005,15
060090004006,15
060090005011,15
060090005012,15
060090005041,15
060090005042,15
060090005051,15
060090005052,15
060090005061,15
060110001001,9
060110001002,9
060110001003,9
060110001004,9
060110002001,12
060110002002,12
060110002003,12
060110002004,9
060110002005,9
060110003011,9
060110003012,9
060110003021,9
060110003022,9
060110004001,12
060110004002,12
060110004003,12
060110005001,8
060110005002,8
060110005003,8
060110005004,12
060133010001,16
060133010002,16
060133010003,16
060133010004,16
060133020051,16
060133020052,16
060133020053,16
060133020054,16
060133020061,16
060133020062,16
060133020071,16
060133020072,16
060133020073,16
060133020091,16
060133020092,16
060133020093,16
060133020094,16
060133020111,16
060133020112,16
060133020121,16
060133020122,16
060133020131,16
060133020132,16
060133020141,16
060133020142,16
060133020143,16
060133031041,16
060133031042,16
060133031051,16
060133031061,16
060133031062,16
060133031063,16
060133031071,16
060133031072,16
060133031073,16
060133031074,16
060133032021,16
060133032022,16
060133032023,16
060133032041,16
060133032042,16
060133032043,16
060133032061,16
060133032062,16
060133032071,16
060133032072,16
060133032073,16
060133032081,16
060133032082,16
060133032091,16
060133032092,16
060133032101,16
060133032102,16
060133032111,16
060133032112,16
060133040011,16
060133040012,16
060133040021,16
060133040031,16
060133040032,16
060133040041,16
060133040042,16
060133040061,16
060133040071,16
060133040072,16
060133040073,16
060133050001,16
060133050002,16
060133050003,16
060133050004,16
060133050005,16
060133060021,16
060133060022,16
060133060031,16
060133060032,16
060133060033,16
060133060041,16
060133060042,16
060133071011,16
060133071012,16
060133071013,16
060133071021,16
060133071022,16
060133071023,16
060133071024,16
060133072011,16
060133072012,16
060133072021,16
060133072022,16
060133072023,16
060133072041,16
060133072042,16
060133072043,16
060133072051,16
060133072052,16
060133072053,16
060133072054,16
060133080011,16
060133080012,16
060133080013,16
060133080014,16
060133080021,16
060133080022,16
060133080023,16
060133090001,16
060133090002,16
060133090003,16
060133100001,16
060133100002,16
060133100003,16
060133100004,16
060133110001,16
060133110002,16
060133110003,16
060133120001,16
060133131021,16
060133131022,16
060133131041,16
060133131042,16
060133131051,16
060133131052,16
060133131053,16
060133131061,16
060133131062,16
060133131071,16
060133131072,16
060133132031,16
060133132032,16
060133132041,16
060133132042,16
060133132043,16
060133132051,16
060133132061,16
060133132062,16
060133132063,16
060133132064,16
060133141021,16
060133141022,16
060133141023,16
060133141031,16
060133141032,16
060133141033,9
060133141051,16
060133141052,16
060133141061,16
060133141062,16
060133142001,16
060133142002,16
060133142003,16
060133150001,9
060133150002,16
060133160001,9
060133170001,9
060133170002,9
060133180001,9
060133180002,9
060133180003,9
060133190011,9
060133190012,9
060133190021,9
060133190022,9
060133190023,9
060133190024,9
060133200011,9
060133200012,9
060133200031,16
060133200041,9
060133200042,16
060133200043,16
060133200044,16
060133211011,16
060133211012,16
060133211013,16
060133211014,16
060133211021,16
060133211022,16
060133211023,16
060133211024,16
060133211031,9
060133211032,9
060133211033,9
060133212001,16
060133212002,16
060133212003,16
060133212004,16
060133220001,16
060133220002,16
060133220003,16
060133220004,16
060133220005,16
060133230001,16
060133230002,16
060133230003,16
060133230004,16
060133240021,16
060133240022,16
060133240023,16
060133240031,16
060133240032,16
060133240033,16
060133240041,16
060133240042,16
060133240043,16
060133250001,16
060133250002,16
060133250003,16
060133250004,16
060133250005,16
060133260001,9
060133260002,16
060133270011,16
060133270012,16
060133270021,16
060133270022,16
060133270023,16
060133280001,16
060133280002,16
060133290001,16
060133290002,16
060133290003,16
060133290004,16
060133300001,16
060133300002,16
060133300003,16
060133300004,16
060133310001,16
060133310002,16
060133310003,16
060133310004,16
060133310005,16
060133310006,16
060133320001,16
060133320002,16
060133320003,16
060133320004,16
060133320005,16
060133320006,16
060133320007,16
060133331011,16
060133331012,16
060133331013,16
060133331021,16
060133331022,16
060133331023,16
060133332001,16
060133332002,16
060133332003,16
060133332004,16
060133332005,16
060133340011,16
060133340012,16
060133340061,16
060133340062,16
060133340063,16
060133340071,16
060133340072,16
060133340073,16
060133340081,16
060133340082,16
060133342001,16
060133342002,16
060133342003,16
060133342004,16
060133342005,16
060133342006,16
060133350001,16
060133350002,16
060133350003,16
060133361011,16
060133361012,16
060133361013,16
060133361031,16
060133361032,16
060133361041,16
060133361042,16
060133362011,16
060133362012,16
060133362013,16
060133362021,16
060133362022,16
060133362023,16
060133371001,16
060133371002,16
060133372011,16
060133372012,16
060133372021,16
060133372022,16
060133372023,16
060133372024,16
060133373001,16
060133373002,16
060133373003,16
060133373004,16
060133373005,16
060133373006,16
060133381011,16
060133381012,16
060133381013,16
060133381014,16
060133381021,16
060133381022,16
060133382011,16
060133382012,16
060133382031,16
060133382032,16
060133382033,16
060133382034,16
060133382035,16
060133382041,16
060133382042,16
060133382043,16
060133382044,16
060133383011,16
060133383012,16
060133383021,16
060133383022,16
060133383023,16
060133390011,16
060133390012,16
060133390013,16
060133390031,16
060133390032,16
060133390041,16
060133390042,16
060133400011,16
060133400012,16
060133400013,16
060133400014,16
060133400031,16
060133400032,16
060133400033,9
060133400041,16
060133400042,9
060133400043,16
060133410001,16
060133410002,16
060133410003,16
060133430011,16
060133430012,16
060133430013,16
060133430014,16
060133430021,16
060133430022,16
060133430023,16
060133430031,16
060133430032,16
060133451011,16
060133451012,16
060133451013,16
060133451014,16
060133451021,16
060133451022,16
060133451023,16
060133451031,16
060133451032,16
060133451033,16
060133451034,16
060133451051,16
060133451052,16
060133451053,16
060133451054,16
060133451055,16
060133451111,16
060133451112,16
060133451113,16
060133451114,16
060133451121,16
060133451122,16
060133451123,16
060133451124,16
060133451131,16
060133451132,16
060133451141,16
060133451142,16
060133451143,16
060133451144,16
060133451151,16
060133451152,16
060133451153,16
060133451161,16
060133451162,16
060133451171,16
060133451172,16
060133451173,16
060133451181,16
060133451182,16
060133452031,16
060133452032,16
060133452033,16
060133452034,16
060133452041,16
060133452042,16
060133452051,16
060133452052,16
060133452053,16
060133452061,16
060133452062,16
060133461011,16
060133461012,16
060133461021,16
060133461022,16
060133461023,16
060133461024,16
060133462031,16
060133462032,16
060133462041,16
060133462042,16
060133462043,16
060133462044,16
060133462051,16
060133462052,16
060133462061,16
060133462062,16
060133470001,9
060133470002,9
060133470003,9
060133480001,16
060133480002,9
060133480003,16
060133490001,16
060133490002,16
060133490003,16
060133500001,9
060133500002,9
060133500003,9
060133500004,9
060133511011,16
060133511012,16
060133511013,16
060133511031,16
060133511032,16
060133511041,16
060133511042,16
060133511043,16
060133511051,16
060133511052,16
060133512001,16
060133512002,16
060133512003,16
060133521011,16
060133521021,9
060133521022,9
060133521023,9
060133521024,9
060133522011,9
060133522012,16
060133522013,9
060133522021,9
060133530011,9
060133530012,9
060133530013,9
060133530021,9
060133530022,9
060133530023,9
060133530024,9
060133540011,9
060133540021,9
060133540022,9
060133540023,9
060133540024,9
060133551071,16
060133551072,16
060133551073,16
060133551091,16
060133551092,16
060133551093,16
060133551094,16
060133551101,16
060133551102,16
060133551111,16
060133551112,16
060133551113,16
060133551121,16
060133551122,16
060133551123,16
060133551131,16
060133551132,16
060133551133,16
060133551151,16
060133551152,16
060133551153,16
060133551181,16
060133551182,16
060133551191,16
060133551192,16
060133551201,16
060133551202,16
060133551211,16
060133551212,16
060133551213,16
060133551221,16
060133551222,16
060133551223,16
060133551231,16
060133551232,16
060133551241,16
060133551242,16
060133551243,16
060133551251,16
060133551252,16
060133551261,16
060133551262,16
060133552011,16
060133552012,16
060133552013,16
060133552021,9
060133552022,16
060133553021,16
060133553022,16
060133553023,16
060133553061,16
060133553062,16
060133553063,16
060133553064,16
060133553065,16
060133553071,16
060133553072,16
060133553081,16
060133553082,16
060133553083,16
060133553091,16
060133553092,16
060133553093,16
060133553101,16
060133553102,16
060133560011,9
060133560012,9
060133560013,9
060133560021,9
060133560022,9
060133570001,9
060133570002,9
060133570003,9
060133580001,9
060133580002,9
060133580003,9
060133580004,9
060133580005,9
060133591021,9
060133591022,9
060133591023,9
060133591031,9
060133591032,9
060133591033,9
060133591034,9
060133591041,9
060133591051,9
060133591052,9
060133592021,9
060133592022,9
060133592023,9
060133592031,9
060133592032,9
060133592033,9
060133592041,9
060133592042,9
060133592043,9
060133601011,9
060133601012,9
060133601013,9
060133601021,9
060133601022,9
060133601023,9
060133602001,9
060133602002,9
060133602003,9
060133610001,9
060133610002,9
060133610003,9
060133620001,9
060133620002,9
060133620003,9
060133630001,9
060133630002,9
060133630003,9
060133630004,9
