GEOID,assignment
060014082001,15
060014082002,15
060014082003,15
060014083001,15
060014083002,15
060014083003,15
060014083004,15
060014083005,15
060014084001,15
060014084002,15
060014084003,15
060014085001,15
060014085002,15
060014085003,15
060014085004,6
060014085005,15
060014086001,15
060014086002,15
060014086003,15
060014086004,15
060014087001,15
060014087002,15
060014087003,15
060014087004,15
060014087005,15
060014087006,15
060014088001,6
060014088002,6
060014088003,6
060014088004,6
060014089001,6
060014089002,6
060014090001,6
060014090002,6
060014090003,6
060014091001,6
060014091002,6
060014092001,6
060014092002,6
060014093001,15
060014093002,15
060014093003,15
060014093004,15
060014094001,15
060014094002,15
060014094003,15
060014095001,15
060014095002,15
060014095003,15
060014096001,15
060014096002,15
060014096003,15
060014096004,15
060014096005,15
060014097001,15
060014097002,15
060014097003,15
060014097004,15
060014098001,15
060014098002,15
060014098003,15
060014099001,15
060014099002,15
060014099003,15
060014099004,15
060014100001,15
060014100002,15
060014100003,15
060014101001,15
060014101002,15
060014102001,15
060014102002,15
060014102003,15
060014103001,15
060014103002,15
060014103003,15
060014104001,15
060014104002,15
060014104003,15
060014105001,15
060014105002,15
060014201001,6
060014201002,6
060014201003,6
060014202001,15
060014202002,15
060014202003,15
060014203011,15
060014203021,15
060014203022,15
060014204011,15
060014204012,15
060014204021,15
060014204022,15
060014205001,15
060014205002,15
060014206001,6
060014206002,15
060014206003,15
060014211001,6
060014211002,6
060014212001,6
060014212002,6
060014212003,6
060014212004,6
060014213001,6
060014213002,6
060014213003,6
060014213004,6
060014214001,6
060014214002,6
060014215001,6
060014215002,6
060014215003,6
060014216001,15
060014216002,15
060014216003,6
060014216004,6
060014217001,6
060014217002,6
060014217003,15
060014218001,6
060014218002,15
060014219001,15
060014219002,15
060014219003,15
060014219004,15
060014220001,15
060014220002,15
060014221001,15
060014221002,15
060014222001,15
060014222002,15
060014222003,15
060014223001,15
060014223002,15
060014223003,15
060014224001,15
060014224002,15
060014224003,15
060014224004,15
060014225001,15
060014225002,15
060014225003,15
060014227001,15
060014227002,15
060014227003,15
060014227004,15
060014228001,15
060014228002,15
060014228003,15
060014228004,15
060014229011,15
060014229012,15
060014229021,15
060014229022,15
060014229023,15
060014230001,15
060014230002,15
060014230003,15
060014231001,15
060014231002,15
060014231003,15
060014231004,15
060014232001,15
060014232002,15
060014233001,15
060014233002,15
060014233003,15
060014234001,15
060014234002,15
060014234003,15
060014234004,15
060014235001,15
060014235002,15
060014235003,15
060014236011,15
060014236012,15
060014236021,15
060014236022,15
060014236023,15
060014237001,15
060014237002,15
060014237003,15
060014238001,15
060014238002,15
060014238003,15
060014239011,15
060014239012,15
060014239021,15
060014239022,15
060014240011,15
060014240012,15
060014240013,15
060014240014,15
060014240021,15
060014240022,15
060014251011,15
060014251012,15
060014251021,15
060014251022,15
060014251023,15
060014251031,15
060014251032,15
060014251033,15
060014251041,15
060014251042,15
060014251043,15
060014251044,15
060014251045,15
060014261001,15
060014261002,15
060014261003,15
060014261004,15
060014261005,15
060014261006,15
060014262001,15
060014262002,15
060014262003,15
060014271001,6
060014271002,6
060014271003,6
060014272001,6
060014272002,6
060014272003,6
060014272004,6
060014272005,6
060014273001,6
060014273002,15
060014273003,15
060014273004,6
060014273005,15
060014276001,15
060014276002,15
060014276003,15
060014277001,15
060014277002,15
060014277003,15
060014277004,15
060014278001,6
060014278002,6
060014278003,15
060014278004,15
060014278005,6
060014279001,6
060014279002,6
060014279003,6
060014279004,6
060014279005,6
060014280001,6
060014280002,6
060014280003,6
060014281001,6
060014281002,6
060014281003,6
060014281004,6
060014282001,6
060014282002,6
060014282003,6
060014282004,6
060014282005,6
060014283011,6
060014283012,6
060014283013,6
060014283014,6
060014283021,6
060014283022,6
060014283023,6
060014284001,6
060014284002,6
060014284003,6
060014285001,6
060014285002,6
060014285003,6
060014286001,15
060014286002,15
060014287001,15
060014287002,15
060014287003,15
060014301011,15
060014301012,15
060014301013,15
060014301014,15
060014301021,15
060014302001,15
060014302002,15
060014302003,15
060014302004,15
060014302005,15
060014303001,15
060014303002,15
060014303003,15
060014304001,15
060014304002,15
060014305001,15
060014305002,15
060014305003,15
060014306001,15
060014306002,15
060014306003,15
060014306004,15
060014307001,15
060014307002,15
060014307003,15
060014308001,15
060014308002,15
060014308003,15
060014308004,15
060014309001,15
060014309002,15
060014309003,15
060014310001,15
060014310002,15
060014311001,15
060014311002,15
060014312001,15
060014312002,15
060014312003,15
060014321001,15
060014321002,15
060014321003,15
060014322001,15
060014322002,15
060014322003,15
060014323001,15
060014323002,15
060014323003,15
060014324001,6
060014324002,6
060014324003,6
060014325011,6
060014325012,15
060014325013,6
060014325021,6
060014325022,6
060014325023,15
060014326011,15
060014326012,6
060014326021,15
060014326022,15
060014326023,15
060014327001,15
060014327002,15
060014327003,15
060014328001,15
060014328002,15
060014328003,15
060014330001,15
060014330002,15
060014330003,15
060014330004,15
060014331021,15
060014331022,15
060014331031,15
060014331032,15
060014331041,15
060014331042,15
060014331043,15
060014332001,6
060014332002,15
060014332003,15
060014332004,15
060014333001,6
060014333002,6
060014333003,6
060014333004,6
060014333005,6
060014334001,6
060014334002,6
060014334003,6
060014334004,6
060014334005,6
060014334006,6
060014335001,6
060014335002,6
060014335003,6
060014335004,6
060014336001,15
060014336002,15
060014336003,6
060014336004,15
060014337001,15
060014337002,15
060014337003,15
060014338011,15
060014338012,15
060014338021,15
060014338022,15
060014339001,15
060014339002,15
060014339003,15
060014339004,15
060014340001,15
060014340002,15
060014340003,15
060014351021,15
060014351022,15
060014351023,15
060014351031,15
060014351032,15
060014351033,15
060014351034,15
060014351041,15
060014351042,15
060014351043,15
060014351044,15
060014352001,15
060014352002,15
060014353001,15
060014353002,15
060014353003,15
060014354001,15
060014354002,15
060014354003,15
060014355001,15
060014355002,15
060014355003,15
060014356011,6
060014356012,6
060014356013,6
060014356021,15
060014356022,6
060014356023,6
060014356024,6
060014357001,6
060014357002,15
060014357003,6
060014357004,6
060014358001,6
060014358002,6
060014358003,6
060014358004,6
060014359001,6
060014359002,6
060014359003,6
060014359004,6
060014360001,6
060014360002,6
060014360003,6
060014361001,6
060014361002,6
060014361003,6
060014362001,6
060014362002,6
060014363011,6
060014363012,6
060014363021,6
060014363022,6
060014363023,6
060014364021,15
060014364022,15
060014364031,15
060014364032,15
060014364033,15
060014364034,15
060014364041,15
060014364042,15
060014364043,15
060014365001,15
060014365002,15
060014365003,15
060014366011,15
060014366012,15
060014366013,15
060014366021,15
060014366022,6
060014366023,6
060014367001,6
060014367002,6
060014368001,6
060014368002,6
060014369001,6
060014369002,6
060014369003,6
060014369004,6
060014370001,6
060014370002,6
060014370003,6
060014371011,6
060014371012,6
060014371013,6
060014371014,6
060014371021,6
060014371022,6
060014371023,6
060014372001,6
060014372002,6
060014372003,6
060014372004,6
060014372005,6
060014373001,6
060014373002,6
060014373003,6
060014374001,6
060014374002,15
060014375001,15
060014375002,15
060014376001,15
060014376002,15
060014377011,15
060014377012,15
060014377013,15
060014377021,15
060014377022,15
060014377023,15
060014378001,15
060014378002,15
060014378003,15
060014379001,15
060014379002,15
060014380001,15
060014380002,15
060014381001,15
060014381002,15
060014381003,15
060014381004,15
060014381005,15
060014381006,15
060014382011,15
060014382012,15
060014382013,15
060014382031,15
060014382032,15
060014382041,15
060014382042,15
060014382043,15
060014383001,6
060014383002,6
060014383003,6
060014384001,6
060014384002,6
060014401001,15
060014402001,15
060014402002,15
060014402003,15
060014402004,15
060014403011,15
060014403012,15
060014403013,15
060014403014,15
060014403041,6
060014403042,6
060014403043,6
060014403051,6
060014403052,6
060014403053,6
060014403061,6
060014403062,6
060014403071,6
060014403072,15
060014403073,15
060014403081,15
060014403082,15
060014403083,15
060014403084,15
060014403311,6
060014403312,6
060014403321,6
060014403322,6
060014403331,6
060014403332,6
060014403341,6
060014403342,6
060014403361,15
060014403362,15
060014403371,15
060014403381,15
060014403382,15
060014403383,15
060014411001,15
060014411002,15
060014412001,15
060014412002,15
060014412003,15
060014412004,15
060014412005,15
060014413011,15
060014413012,15
060014413021,15
060014413022,15
060014413023,15
060014413024,15
060014414011,15
060014414012,15
060014414013,15
060014414014,15
060014414015,15
060014414021,15
060014414022,15
060014414023,15
060014415011,6
060014415012,6
060014415013,6
060014415031,6
060014415032,6
060014415033,6
060014415034,6
060014415211,6
060014415212,15
060014415213,6
060014415214,6
060014415221,6
060014415222,15
060014415223,15
060014415231,15
060014415232,6
060014415233,15
060014415241,6
060014415242,15
060014415251,6
060014415252,6
060014415253,6
060014416011,15
060014416012,15
060014416013,15
060014416021,15
060014416022,15
060014416023,15
060014417011,15
060014417012,15
060014417021,15
060014417022,15
060014418001,15
060014418002,15
060014418003,15
060014418004,15
060014419211,6
060014419212,6
060014419231,15
060014419232,15
060014419233,15
060014419234,15
060014419241,15
060014419242,6
060014419243,15
060014419244,15
060014419245,6
060014419261,15
060014419262,6
060014419271,6
060014419272,6
060014419281,6
060014419282,6
060014419291,15
060014419292,15
060014420001,15
060014420002,6
060014421001,6
060014421002,6
060014421003,6
060014422001,6
060014422002,6
060014422003,6
060014422004,6
060014423011,6
060014423012,6
060014423013,6
060014423021,6
060014423022,6
060014423023,6
060014424001,6
060014424002,6
060014424003,6
060014424004,6
060014425011,15
060014425012,15
060014425021,15
060014425022,15
060014426011,15
060014426012,15
060014426021,15
060014426022,15
060014426023,15
060014427001,15
060014427002,15
060014427003,15
060014428001,15
060014429001,6
060014429002,6
060014429003,6
060014429004,6
060014430011,6
060014430012,6
060014430021,6
060014430022,6
060014430023,6
060014431021,6
060014431022,6
060014431023,6
060014431024,6
060014431031,6
060014431032,15
060014431033,15
060014431041,15
060014431042,15
060014431043,6
060014431044,6
060014431051,6
060014431052,6
060014432001,15
060014432002,15
060014433011,6
060014433012,6
060014433013,15
060014433211,6
060014433212,6
060014433221,6
060014433222,6
060014441001,15
060014441002,15
060014441003,6
060014441004,6
060014442001,6
060014442002,6
060014442003,6
060014443011,6
060014443012,6
060014443031,6
060014443041,6
060014443042,6
060014444001,15
060014444002,6
060014444003,6
060014445001,15
060014445002,15
060014445003,15
060014445004,6
060014446011,6
060014446012,15
060014446021,6
060014446022,6
060014501011,15
060014501012,15
060014501021,15
060014501022,15
060014502001,15
060014502002,15
060014502003,15
060014503001,15
060014503002,15
060014503003,15
060014504001,15
060014504002,15
060014504003,15
060014504004,15
060014505011,15
060014505012,15
060014505021,15
060014505022,15
060014506011,15
060014506012,15
060014506013,15
060014506031,15
060014506032,15
060014506033,15
060014506034,15
060014506041,15
060014506042,15
060014506043,15
060014506044,15
060014506051,15
060014506052,15
060014506053,15
060014506061,15
060014506062,15
060014506063,15
060014506071,15
060014506072,15
060014506073,15
060014506081,15
060014506082,15
060014506083,15
060014506091,15
060014506092,15
060014506093,15
060014507011,15
060014507012,15
060014507013,15
060014507014,15
060014507015,15
060014507411,15
060014507412,15
060014507413,15
060014507421,15
060014507422,15
060014507423,15
060014507431,15
060014507432,15
060014507433,15
060014507434,15
060014507441,15
060014507442,15
060014507451,15
060014507452,15
060014507453,15
060014507461,15
060014507462,15
060014507501,15
060014507502,15
060014507511,15
060014507512,15
060014507521,15
060014507522,15
060014511021,15
060014511022,15
060014511023,15
060014511031,15
060014511032,15
060014511041,15
060014511042,15
060014511043,9
060014512011,15
060014512012,15
060014512013,15
060014512014,15
060014512021,15
060014512022,15
060014512023,15
060014513001,15
060014513002,15
060014513003,15
060014514011,15
060014514012,15
060014514013,15
060014514031,15
060014514032,15
060014514041,15
060014514042,15
060014514043,15
060014514044,15
060014515011,15
060014515012,15
060014515013,15
060014515031,15
060014515032,15
060014515033,15
060014515034,15
060014515035,15
060014515041,15
060014515051,15
060014515052,15
060014515061,15
060014515062,15
060014516011,15
060014516012,15
060014516013,15
060014516021,15
060014516022,15
060014516023,15
060014516024,15
060014516025,15
060014517011,15
060014517012,15
060014517013,15
060014517031,15
060014517032,15
060014517041,15
060014517042,15
060014517043,15
060019819001,15
060019820001,15
060019821001,15
060019832001,15
060019832002,15
060019900000,6
060030100001,13
060050001011,13
060050001012,13
060050001013,13
060050001014,13
060050001015,13
060050001021,13
060050001022,13
060050002011,13
060050002012,13
060050002013,13
060050002021,13
060050002022,13
060050003011,13
060050003012,13
060050003031,13
060050003032,13
060050003033,13
060050003041,13
060050003042,13
060050004011,13
060050004012,13
060050004013,13
060050004014,13
060050004021,13
060050004022,13
060050004023,13
060050004024,13
060050005001,13
060050005002,13
060050005003,13
060070001021,16
060070001022,16
060070001023,16
060070001031,16
060070001032,16
060070001041,16
060070001042,16
060070001043,16
060070001044,16
060070002011,16
060070002012,16
060070002013,16
060070002014,16
060070002021,16
060070002022,16
060070002023,16
060070002024,16
060070003001,16
060070003002,16
060070003003,16
060070003004,16
060070004011,16
060070004012,16
060070004031,16
060070004032,16
060070004041,16
060070004042,16
060070005011,16
060070005012,16
060070005013,16
060070005014,16
060070005015,16
060070005021,16
060070005022,16
060070005023,16
060070005024,16
060070006011,16
060070006012,16
060070006013,16
060070006031,16
060070006032,16
060070006033,16
060070006041,16
060070006042,16
060070006043,16
060070006044,16
060070006045,16
060070007001,16
060070007002,16
060070007003,16
060070007004,16
060070008001,16
060070008002,16
060070008003,16
060070008004,16
060070008005,16
060070008006,16
060070009011,16
060070009031,16
060070009032,16
060070009033,16
060070009034,16
060070009041,16
060070009042,16
060070009043,16
060070009044,16
060070010001,16
060070010002,16
060070010003,16
060070010004,16
060070010005,16
060070010006,16
060070011001,16
060070011002,16
060070011003,16
060070011004,16
060070011005,16
060070012001,16
060070012002,16
060070012003,16
060070012004,16
060070013001,16
060070013002,16
060070013003,16
060070013004,16
060070014001,16
060070014002,16
060070014003,16
060070014004,16
060070015001,16
060070015002,16
060070015003,16
060070015004,16
060070015005,16
060070016011,16
060070016012,16
060070016021,16
060070016022,16
060070016023,16
060070017021,16
060070017022,16
060070017023,16
060070017024,16
060070017031,16
060070017032,16
060070017041,16
060070017042,16
060070017043,16
060070018001,16
060070018002,16
060070018003,16
060070018004,16
060070018005,16
060070019001,16
060070019002,16
060070019003,16
060070019004,16
060070020001,16
060070020002,16
060070020003,16
060070020004,16
060070020005,16
060070020006,16
060070021001,16
060070021002,16
060070021003,16
060070021004,16
060070021005,16
060070022001,16
060070022002,16
060070022003,16
060070022004,16
060070023001,16
060070023002,16
060070023003,16
060070023004,16
060070023005,16
060070024011,16
060070024012,16
060070024021,16
060070024022,16
060070024023,16
060070025001,16
060070025002,16
060070025003,16
060070025004,16
060070026011,16
060070026012,16
060070026013,16
060070026021,16
060070026022,16
060070026023,16
060070027001,16
060070027002,16
060070027003,16
060070027004,16
060070027005,16
060070027006,16
060070028001,16
060070028002,16
060070028003,16
060070028004,16
060070028005,16
060070029001,16
060070029002,16
060070030011,16
060070030012,16
060070030013,16
060070030014,16
060070030021,16
060070030022,16
060070030023,16
060070030024,16
060070031001,16
060070031002,16
060070031003,16
060070031004,16
060070032001,16
060070032002,16
060070032003,16
060070033001,16
060070033002,16
060070033003,16
060070034001,16
060070034002,16
060070035011,16
060070035012,16
060070035013,16
060070035014,16
060070035021,16
060070035022,16
060070035023,16
060070035024,16
060070036001,16
060070036002,16
060070036003,16
060070037001,16
060070037002,16
060070037003,16
060070037004,16
060090001211,13
060090001212,13
060090001213,13
060090001221,13
060090001222,13
060090001223,13
060090001231,13
060090001232,13
060090001241,13
060090001242,13
060090002201,13
060090002202,13
060090002203,13
060090002211,13
060090002212,13
060090002213,13
060090002221,13
060090002222,13
060090003011,13
060090003012,13
060090003013,13
060090003021,13
060090003022,13
060090004001,13
060090004002,13
060090004003,13
060090004004,13
060090004005,13
060090004006,13
060090005011,13
060090005012,13
060090005041,13
060090005042,13
060090005051,13
060090005052,13
060090005061,13
060110001001,11
060110001002,11
060110001003,11
060110001004,11
060110002001,11
060110002002,11
060110002003,11
060110002004,11
060110002005,11
060110003011,11
060110003012,11
060110003021,16
060110003022,11
060110004001,16
060110004002,16
060110004003,16
060110005001,11
060110005002,11
060110005003,11
060110005004,11
060133010001,13
060133010002,13
060133010003,13
060133010004,13
060133020051,13
060133020052,13
060133020053,13
060133020054,13
060133020061,13
060133020062,13
060133020071,15
060133020072,13
060133020073,13
060133020091,13
060133020092,13
060133020093,13
060133020094,13
060133020111,13
060133020112,13
060133020121,15
060133020122,15
060133020131,13
060133020132,13
060133020141,13
060133020142,13
060133020143,13
060133031041,15
060133031042,15
060133031051,15
060133031061,13
060133031062,15
060133031063,15
060133031071,13
060133031072,13
060133031073,13
060133031074,13
060133032021,15
060133032022,15
060133032023,15
060133032041,15
060133032042,15
060133032043,15
060133032061,15
060133032062,15
060133032071,15
060133032072,15
060133032073,15
060133032081,15
060133032082,15
060133032091,15
060133032092,15
060133032101,15
060133032102,15
060133032111,15
060133032112,15
060133040011,15
060133040012,15
060133040021,15
060133040031,15
060133040032,13
060133040041,15
060133040042,13
060133040061,13
060133040071,13
060133040072,13
060133040073,13
060133050001,13
060133050002,13
060133050003,13
060133050004,13
060133050005,13
060133060021,13
060133060022,13
060133060031,13
060133060032,13
060133060033,13
060133060041,13
060133060042,13
060133071011,15
060133071012,15
060133071013,15
060133071021,13
060133071022,13
060133071023,13
060133071024,13
060133072011,15
060133072012,15
060133072021,15
060133072022,13
060133072023,13
060133072041,15
060133072042,15
060133072043,15
060133072051,15
060133072052,15
060133072053,15
060133072054,15
060133080011,13
060133080012,13
060133080013,13
060133080014,13
060133080021,13
060133080022,13
060133080023,13
060133090001,15
060133090002,15
060133090003,6
060133100001,15
060133100002,15
060133100003,6
060133100004,6
060133110001,15
060133110002,6
060133110003,6
060133120001,15
060133131021,6
060133131022,6
060133131041,6
060133131042,6
060133131051,6
060133131052,6
060133131053,6
060133131061,6
060133131062,6
060133131071,6
060133131072,6
060133132031,6
060133132032,6
060133132041,6
060133132042,6
060133132043,6
060133132051,6
060133132061,6
060133132062,6
060133132063,6
060133132064,6
060133141021,6
060133141022,6
060133141023,6
060133141031,6
060133141032,6
060133141033,6
060133141051,6
060133141052,6
060133141061,6
060133141062,6
060133142001,6
060133142002,6
060133142003,6
060133150001,6
060133150002,6
060133160001,6
060133170001,6
060133170002,6
060133180001,6
060133180002,6
060133180003,6
060133190011,6
060133190012,6
060133190021,6
060133190022,6
060133190023,6
060133190024,6
060133200011,6
060133200012,6
060133200031,6
060133200041,6
060133200042,6
060133200043,6
060133200044,6
060133211011,6
060133211012,6
060133211013,6
060133211014,6
060133211021,6
060133211022,6
060133211023,6
060133211024,6
060133211031,6
060133211032,6
060133211033,6
060133212001,6
060133212002,6
060133212003,6
060133212004,6
060133220001,6
060133220002,6
060133220003,6
060133220004,6
060133220005,6
060133230001,6
060133230002,6
060133230003,6
060133230004,6
060133240021,6
060133240022,6
060133240023,6
060133240031,6
060133240032,6
060133240033,6
060133240041,6
060133240042,6
060133240043,6
060133250001,6
060133250002,6
060133250003,6
060133250004,6
060133250005,6
060133260001,6
060133260002,6
060133270011,6
060133270012,6
060133270021,6
060133270022,6
060133270023,6
060133280001,6
060133280002,6
060133290001,6
060133290002,6
060133290003,6
060133290004,6
060133300001,6
060133300002,6
060133300003,6
060133300004,6
060133310001,6
060133310002,6
060133310003,6
060133310004,6
060133310005,6
060133310006,6
060133320001,6
060133320002,6
060133320003,6
060133320004,6
060133320005,6
060133320006,6
060133320007,6
060133331011,6
060133331012,6
060133331013,6
060133331021,6
060133331022,6
060133331023,6
060133332001,6
060133332002,6
060133332003,6
060133332004,6
060133332005,6
060133340011,6
060133340012,6
060133340061,6
060133340062,6
060133340063,6
060133340071,6
060133340072,6
060133340073,6
060133340081,6
060133340082,6
060133342001,6
060133342002,15
060133342003,6
060133342004,6
060133342005,6
060133342006,6
060133350001,6
060133350002,6
060133350003,6
060133361011,6
060133361012,6
060133361013,6
060133361031,6
060133361032,6
060133361041,6
060133361042,6
060133362011,6
060133362012,6
060133362013,6
060133362021,6
060133362022,6
060133362023,6
060133371001,6
060133371002,6
060133372011,6
060133372012,6
060133372021,6
060133372022,6
060133372023,6
060133372024,6
060133373001,6
060133373002,6
060133373003,6
060133373004,6
060133373005,6
060133373006,6
060133381011,6
060133381012,6
060133381013,6
060133381014,6
060133381021,6
060133381022,6
060133382011,6
060133382012,6
060133382031,6
060133382032,6
060133382033,6
060133382034,6
060133382035,6
060133382041,6
060133382042,6
060133382043,6
060133382044,6
060133383011,6
060133383012,6
060133383021,6
060133383022,6
060133383023,6
060133390011,6
060133390012,6
060133390013,6
060133390031,6
060133390032,6
060133390041,6
060133390042,6
060133400011,6
060133400012,6
060133400013,6
060133400014,6
060133400031,6
060133400032,6
060133400033,6
060133400041,6
060133400042,6
060133400043,6
060133410001,6
060133410002,6
060133410003,6
060133430011,6
060133430012,6
060133430013,6
060133430014,6
060133430021,6
060133430022,6
060133430023,6
060133430031,6
060133430032,6
060133451011,15
060133451012,15
060133451013,15
060133451014,15
060133451021,15
060133451022,15
060133451023,15
060133451031,15
060133451032,15
060133451033,15
060133451034,15
060133451051,15
060133451052,15
060133451053,15
060133451054,15
060133451055,15
060133451111,15
060133451112,15
060133451113,15
060133451114,15
060133451121,15
060133451122,15
060133451123,15
060133451124,15
060133451131,15
060133451132,15
060133451141,15
060133451142,15
060133451143,15
060133451144,15
060133451151,15
060133451152,15
060133451153,15
060133451161,15
060133451162,15
060133451171,15
060133451172,15
060133451173,15
060133451181,15
060133451182,15
060133452031,15
060133452032,15
060133452033,15
060133452034,15
060133452041,15
060133452042,15
060133452051,15
060133452052,15
060133452053,15
060133452061,15
060133452062,15
060133461011,6
060133461012,6
060133461021,6
060133461022,6
060133461023,6
060133461024,6
060133462031,15
060133462032,15
060133462041,15
060133462042,15
060133462043,15
060133462044,15
060133462051,15
060133462052,15
060133462061,15
060133462062,15
060133470001,6
060133470002,6
060133470003,6
060133480001,6
060133480002,6
060133480003,6
060133490001,6
060133490002,6
060133490003,6
060133500001,6
060133500002,6
060133500003,6
060133500004,6
060133511011,6
060133511012,6
060133511013,15
060133511031,6
060133511032,6
060133511041,6
060133511042,6
060133511043,6
060133511051,6
060133511052,6
060133512001,6
060133512002,6
060133512003,6
060133521011,6
060133521021,15
060133521022,15
060133521023,15
060133521024,15
060133522011,6
060133522012,15
060133522013,6
060133522021,15
060133530011,15
060133530012,15
060133530013,15
060133530021,6
060133530022,6
060133530023,6
060133530024,6
060133540011,15
060133540021,6
060133540022,6
060133540023,15
060133540024,15
060133551071,15
060133551072,15
060133551073,6
060133551091,15
060133551092,15
060133551093,13
060133551094,15
060133551101,13
060133551102,13
060133551111,13
060133551112,13
060133551113,13
060133551121,15
060133551122,15
060133551123,15
060133551131,15
060133551132,15
060133551133,15
060133551151,15
060133551152,15
060133551153,15
060133551181,15
060133551182,15
060133551191,15
060133551192,15
060133551201,15
060133551202,15
060133551211,15
060133551212,15
060133551213,15
060133551221,15
060133551222,15
060133551223,15
060133551231,15
060133551232,15
060133551241,15
060133551242,15
060133551243,15
060133551251,15
060133551252,15
060133551261,15
060133551262,15
060133552011,6
060133552012,6
060133552013,6
060133552021,6
060133552022,6
060133553021,6
060133553022,6
060133553023,6
060133553061,6
060133553062,6
060133553063,6
060133553064,6
060133553065,6
060133553071,6
060133553072,6
060133553081,6
060133553082,6
060133553083,6
060133553091,6
060133553092,6
060133553093,6
060133553101,6
060133553102,6
060133560011,6
060133560012,6
060133560013,6
060133560021,6
060133560022,6
060133570001,6
060133570002,6
060133570003,6
060133580001,6
060133580002,6
060133580003,6
060133580004,6
060133580005,6
060133591021,6
060133591022,6
060133591023,6
060133591031,6
060133591032,6
060133591033,6
060133591034,6
060133591041,6
060133591051,6
060133591052,6
060133592021,6
060133592022,6
060133592023,6
060133592031,6
060133592032,6
060133592033,6
060133592041,6
060133592042,6
060133592043,6
060133601011,6
060133601012,6
060133601013,6
060133601021,6
060133601022,6
060133601023,6
060133602001,6
060133602002,6
060133602003,6
060133610001,6
060133610002,6
060133610003,6
060133620001,6
060133620002,6
060133620003,6
060133630001,6
060133630002,6
060133630003,6
060133630004,6
