GEOID,assignment
060014212004,11
060014213001,11
060014213002,11
060014213003,11
060014213004,11
060014214001,11
060014214002,11
060014215001,7
060014215002,11
060014215003,11
060014216001,11
060014216002,11
060014216003,11
060014216004,11
060014217001,11
060014217002,11
060014217003,11
060014218001,11
060014218002,11
060014219001,11
060014219002,11
060014219003,11
060014219004,11
060014220001,11
060014220002,11
060014221001,11
060014221002,11
060014222001,11
060014222002,11
060014222003,11
060014223001,11
060014223002,11
060014223003,11
060014224001,11
060014224002,11
060014224003,11
060014224004,11
060014225001,11
060014225002,11
060014225003,11
060014227001,11
060014227002,11
060014227003,11
060014227004,11
060014228001,11
060014228002,11
060014228003,11
060014228004,11
060014229011,11
060014229012,11
060014229021,11
060014229022,11
060014229023,11
060014230001,11
060014230002,11
060014230003,11
060014231001,11
060014231002,11
060014231003,11
060014231004,11
060014232001,11
060014232002,11
060014233001,11
060014233002,11
060014233003,11
060014234001,11
060014234002,11
060014234003,11
060014234004,11
060014235001,11
060014235002,11
060014235003,11
060014236011,11
060014236012,11
060014236021,11
060014236022,11
060014236023,11
060014237001,11
060014237002,11
060014237003,11
060014238001,11
060014238002,11
060014238003,11
060014239011,11
060014239012,11
060014239021,11
060014239022,11
060014240011,11
060014240012,11
060014240013,11
060014240014,11
060014240021,11
060014240022,11
060014251011,7
060014251012,7
060014251021,7
060014251022,11
060014251023,7
060014251031,11
060014251032,11
060014251033,11
060014251041,11
060014251042,11
060014251043,11
060014251044,11
060014251045,11
060014261001,11
060014261002,11
060014261003,11
060014261004,11
060014261005,11
060014261006,11
060014262001,11
060014262002,11
060014262003,11
060014271001,7
060014271002,7
060014271003,7
060014272001,7
060014272002,7
060014272003,7
060014272004,7
060014272005,7
060014273001,7
060014273002,7
060014273003,7
060014273004,7
060014273005,7
060014276001,7
060014276002,7
060014276003,7
060014277001,7
060014277002,11
060014277003,11
060014277004,11
060014278001,7
060014278002,7
060014278003,7
060014278004,7
060014278005,7
060014279001,7
060014279002,7
060014279003,7
060014279004,7
060014279005,7
060014280001,7
060014280002,7
060014280003,7
060014281001,7
060014281002,7
060014281003,7
060014281004,7
060014282001,7
060014282002,7
060014282003,7
060014282004,7
060014282005,7
060014283011,7
060014283012,7
060014283013,7
060014283014,7
060014283021,7
060014283022,7
060014283023,7
060014284001,7
060014284002,7
060014284003,7
060014285001,7
060014285002,7
060014285003,7
060014286001,7
060014286002,7
060014287001,7
060014287002,11
060014287003,11
060014301011,18
060014301012,11
060014301013,18
060014301014,18
060014301021,11
060014302001,18
060014302002,18
060014302003,18
060014302004,18
060014302005,18
060014303001,18
060014303002,18
060014303003,18
060014304001,18
060014304002,11
060014305001,18
060014305002,18
060014305003,18
060014306001,18
060014306002,18
060014306003,18
060014306004,18
060014307001,18
060014307002,18
060014307003,18
060014308001,18
060014308002,18
060014308003,18
060014308004,18
060014309001,18
060014309002,18
060014309003,18
060014310001,18
060014310002,18
060014311001,18
060014311002,18
060014312001,18
060014312002,18
060014312003,18
060014321001,11
060014321002,7
060014321003,11
060014322001,7
060014322002,7
060014322003,7
060014323001,7
060014323002,7
060014323003,7
060014324001,7
060014324002,7
060014324003,7
060014325011,7
060014325012,7
060014325013,7
060014325021,7
060014325022,7
060014325023,7
060014326011,7
060014326012,7
060014326021,7
060014326022,7
060014326023,7
060014327001,11
060014327002,11
060014327003,7
060014328001,11
060014328002,11
060014328003,18
060014330001,7
060014330002,11
060014330003,7
060014330004,7
060014331021,7
060014331022,7
060014331031,7
060014331032,7
060014331041,7
060014331042,7
060014331043,7
060014332001,7
060014332002,7
060014332003,18
060014332004,7
060014333001,7
060014333002,7
060014333003,7
060014333004,7
060014333005,7
060014334001,7
060014334002,7
060014334003,7
060014334004,18
060014334005,18
060014334006,18
060014335001,18
060014335002,18
060014335003,18
060014335004,18
060014336001,18
060014336002,18
060014336003,18
060014336004,18
060014337001,18
060014337002,18
060014337003,18
060014338011,7
060014338012,18
060014338021,18
060014338022,18
060014339001,18
060014339002,18
060014339003,18
060014339004,18
060014340001,18
060014340002,18
060014340003,18
060014351021,18
060014351022,18
060014351023,18
060014351031,18
060014351032,18
060014351033,18
060014351034,18
060014351041,18
060014351042,18
060014351043,18
060014351044,18
060014352001,18
060014352002,18
060014353001,18
060014353002,18
060014353003,18
060014354001,18
060014354002,18
060014354003,18
060014355001,18
060014355002,18
060014355003,18
060014356011,18
060014356012,18
060014356013,18
060014356021,18
060014356022,18
060014356023,18
060014356024,18
060014357001,18
060014357002,18
060014357003,18
060014357004,18
060014358001,18
060014358002,18
060014358003,18
060014358004,18
060014359001,7
060014359002,18
060014359003,7
060014359004,7
060014360001,18
060014360002,18
060014360003,7
060014361001,18
060014361002,18
060014361003,18
060014362001,18
060014362002,18
060014363011,18
060014363012,18
060014363021,18
060014363022,18
060014363023,18
060014364021,18
060014364022,18
060014364031,18
060014364032,18
060014364033,18
060014364034,18
060014364041,18
060014364042,18
060014364043,18
060014365001,18
060014365002,18
060014365003,18
060014366011,18
060014366012,18
060014366013,18
060014366021,18
060014366022,18
060014366023,18
060014367001,18
060014367002,18
060014368001,18
060014368002,18
060014369001,18
060014369002,18
060014369003,18
060014369004,7
060014370001,18
060014370002,18
060014370003,18
060014371011,18
060014371012,18
060014371013,18
060014371014,7
060014371021,18
060014371022,18
060014371023,18
060014372001,18
060014372002,7
060014372003,7
060014372004,7
060014372005,7
060014373001,18
060014373002,18
060014373003,18
060014374001,18
060014374002,18
060014375001,18
060014375002,18
060014376001,18
060014376002,18
060014377011,18
060014377012,18
060014377013,18
060014377021,18
060014377022,18
060014377023,18
060014378001,18
060014378002,18
060014378003,18
060014379001,18
060014379002,18
060014380001,18
060014380002,18
060014381001,18
060014381002,18
060014381003,18
060014381004,18
060014381005,18
060014381006,18
060014382011,18
060014382012,18
060014382013,18
060014382031,18
060014382032,18
060014382041,18
060014382042,18
060014382043,18
060014383001,18
060014383002,18
060014383003,18
060014384001,18
060014384002,18
060014401001,18
060014402001,18
060014402002,18
060014402003,18
060014402004,18
060014403011,18
060014403012,18
060014403013,18
060014403014,18
060014403041,18
060014403042,18
060014403043,18
060014403051,18
060014403052,18
060014403053,7
060014403061,18
060014403062,18
060014403071,18
060014403072,18
060014403073,18
060014403081,18
060014403082,18
060014403083,18
060014403084,18
060014403311,18
060014403312,18
060014403321,18
060014403322,18
060014403331,18
060014403332,18
060014403341,18
060014403342,18
060014403361,18
060014403362,18
060014403371,18
060014403381,18
060014403382,18
060014403383,18
060014411001,11
060014411002,18
060014412001,18
060014412002,18
060014412003,18
060014412004,18
060014412005,18
060014413011,18
060014413012,18
060014413021,18
060014413022,7
060014413023,18
060014413024,7
060014414011,7
060014414012,7
060014414013,7
060014414014,7
060014414015,7
060014414021,18
060014414022,7
060014414023,18
060014415011,7
060014415012,7
060014415013,18
060014415031,18
060014415032,18
060014415033,7
060014415034,7
060014415211,7
060014415212,7
060014415213,7
060014415214,7
060014415221,7
060014415222,7
060014415223,18
060014415231,7
060014415232,7
060014415233,7
060014415241,7
060014415242,7
060014415251,18
060014415252,18
060014415253,18
060014416011,7
060014416012,7
060014416013,7
060014416021,7
060014416022,7
060014416023,18
060014417011,18
060014417012,18
060014417021,7
060014417022,7
060014418001,18
060014418002,18
060014418003,18
060014418004,18
060014419211,18
060014419212,11
060014419231,18
060014419232,18
060014419233,18
060014419234,18
060014419241,18
060014419242,11
060014419243,18
060014419244,11
060014419245,11
060014419261,18
060014419262,18
060014419271,18
060014419272,18
060014419281,11
060014419282,11
060014419291,18
060014419292,18
060014420001,11
060014420002,18
060014421001,11
060014421002,11
060014421003,18
060014422001,18
060014422002,18
060014422003,18
060014422004,18
060014423011,18
060014423012,18
060014423013,18
060014423021,18
060014423022,18
060014423023,18
060014424001,11
060014424002,18
060014424003,18
060014424004,18
060014425011,18
060014425012,18
060014425021,18
060014425022,18
060014426011,18
060014426012,18
060014426021,18
060014426022,18
060014426023,18
060014427001,18
060014427002,18
060014427003,18
060014428001,18
060014429001,18
060014429002,18
060014429003,18
060014429004,18
060014430011,18
060014430012,18
060014430021,18
060014430022,18
060014430023,18
060014431021,18
060014431022,18
060014431023,18
060014431024,18
060014431031,18
060014431032,18
060014431033,18
060014431041,18
060014431042,18
060014431043,18
060014431044,18
060014431051,18
060014431052,18
060014432001,18
060014432002,18
060014433011,18
060014433012,18
060014433013,18
060014433211,18
060014433212,18
060014433221,18
060014433222,18
060014441001,18
060014441002,7
060014441003,7
060014441004,7
060014442001,18
060014442002,18
060014442003,18
060014443011,18
060014443012,18
060014443031,18
060014443041,18
060014443042,18
060014444001,18
060014444002,18
060014444003,18
060014445001,18
060014445002,18
060014445003,18
060014445004,18
060014446011,18
060014446012,18
060014446021,18
060014446022,18
060014501011,11
060014501012,11
060014501021,11
060014501022,11
060014502001,11
060014502002,11
060014502003,11
060014503001,11
060014503002,11
060014503003,11
060014504001,11
060014504002,11
060014504003,11
060014504004,11
060014505011,18
060014505012,18
060014505021,18
060014505022,18
060014506011,11
060014506012,11
060014506013,11
060014506031,11
060014506032,11
060014506033,11
060014506034,11
060014506041,11
060014506042,11
060014506043,11
060014506044,11
060014506051,11
060014506052,11
060014506053,11
060014506061,11
060014506062,11
060014506063,11
060014506071,11
060014506072,11
060014506073,11
060014506081,11
060014506082,11
060014506083,11
060014506091,11
060014506092,11
060014506093,11
060014507011,11
060014507012,11
060014507013,11
060014507014,11
060014507015,11
060014507411,11
060014507412,11
060014507413,11
060014507421,11
060014507422,11
060014507423,11
060014507431,11
060014507432,11
060014507433,11
060014507434,11
060014507441,11
060014507442,32
060014507451,11
060014507452,11
060014507453,11
060014507461,11
060014507462,11
060014507501,11
060014507502,11
060014507511,11
060014507512,32
060014507521,32
060014507522,11
060014511021,11
060014511022,11
060014511023,11
060014511031,32
060014511032,11
060014511041,3
060014511042,3
060014511043,32
060014512011,32
060014512012,32
060014512013,32
060014512014,32
060014512021,32
060014512022,32
060014512023,3
060014513001,32
060014513002,32
060014513003,32
060014514011,32
060014514012,32
060014514013,11
060014514031,32
060014514032,32
060014514041,32
060014514042,32
060014514043,32
060014514044,32
060014515011,32
060014515012,11
060014515013,11
060014515031,32
060014515032,11
060014515033,11
060014515034,32
060014515035,11
060014515041,32
060014515051,32
060014515052,32
060014515061,32
060014515062,32
060014516011,11
060014516012,11
060014516013,11
060014516021,32
060014516022,11
060014516023,11
060014516024,11
060014516025,32
060014517011,32
060014517012,11
060014517013,11
060014517031,11
060014517032,11
060014517041,11
060014517042,11
060014517043,11
060019819001,11
060019820001,11
060019821001,11
060019832001,11
060019832002,11
060019900000,7
060030100001,21
060050001011,15
060050001012,15
060050001013,15
060050001014,15
060050001015,15
060050001021,15
060050001022,15
060050002011,15
060050002012,15
060050002013,15
060050002021,19
060050002022,15
060050003011,19
060050003012,15
060050003031,15
060050003032,15
060050003033,15
060050003041,15
060050003042,15
060050004011,15
060050004012,15
060050004013,15
060050004014,15
060050004021,15
060050004022,15
060050004023,15
060050004024,15
060050005001,15
060050005002,15
060050005003,15
060070001021,2
060070001022,2
060070001023,2
060070001031,2
060070001032,2
060070001041,2
060070001042,2
060070001043,2
060070001044,2
060070002011,2
060070002012,2
060070002013,2
060070002014,2
060070002021,2
060070002022,2
060070002023,2
060070002024,2
060070003001,2
060070003002,2
060070003003,2
060070003004,2
060070004011,2
060070004012,2
060070004031,2
060070004032,2
060070004041,2
060070004042,2
060070005011,2
060070005012,2
060070005013,2
060070005014,2
060070005015,2
060070005021,2
060070005022,2
060070005023,2
060070005024,2
060070006011,2
060070006012,2
060070006013,2
060070006031,2
060070006032,2
060070006033,2
060070006041,2
060070006042,2
060070006043,2
060070006044,2
060070006045,2
060070007001,2
060070007002,2
060070007003,2
060070007004,2
060070008001,2
060070008002,2
060070008003,2
060070008004,2
060070008005,2
060070008006,2
060070009011,2
060070009031,2
060070009032,2
060070009033,2
060070009034,2
060070009041,2
060070009042,2
060070009043,2
060070009044,2
060070010001,2
060070010002,2
060070010003,2
060070010004,2
060070010005,2
060070010006,2
060070011001,2
060070011002,2
060070011003,2
060070011004,2
060070011005,2
060070012001,2
060070012002,2
060070012003,2
060070012004,2
060070013001,2
060070013002,2
060070013003,2
060070013004,2
060070014001,2
060070014002,2
060070014003,2
060070014004,2
060070015001,2
060070015002,2
060070015003,2
060070015004,2
060070015005,2
060070016011,2
060070016012,2
060070016021,2
060070016022,2
060070016023,2
060070017021,2
060070017022,2
060070017023,2
060070017024,2
060070017031,2
060070017032,2
060070017041,2
060070017042,2
060070017043,2
060070018001,2
060070018002,2
060070018003,2
060070018004,2
060070018005,2
060070019001,2
060070019002,2
060070019003,2
060070019004,2
060070020001,2
060070020002,2
060070020003,2
060070020004,2
060070020005,2
060070020006,2
060070021001,2
060070021002,2
060070021003,2
060070021004,2
060070021005,2
060070022001,2
060070022002,2
060070022003,2
060070022004,2
060070023001,2
060070023002,2
060070023003,2
060070023004,2
060070023005,2
060070024011,2
060070024012,2
060070024021,21
060070024022,2
060070024023,2
060070025001,2
060070025002,2
060070025003,2
060070025004,2
060070026011,2
060070026012,2
060070026013,2
060070026021,2
060070026022,2
060070026023,2
060070027001,2
060070027002,2
060070027003,2
060070027004,2
060070027005,2
060070027006,2
060070028001,2
060070028002,2
060070028003,2
060070028004,2
060070028005,2
060070029001,2
060070029002,2
060070030011,2
060070030012,2
060070030013,2
060070030014,2
060070030021,2
060070030022,2
060070030023,2
060070030024,2
060070031001,2
060070031002,2
060070031003,2
060070031004,2
060070032001,2
060070032002,2
060070032003,2
060070033001,2
060070033002,2
060070033003,2
060070034001,2
060070034002,2
060070035011,2
060070035012,2
060070035013,2
060070035014,2
060070035021,2
060070035022,2
060070035023,2
060070035024,2
060070036001,2
060070036002,2
060070036003,2
060070037001,2
060070037002,2
060070037003,2
060070037004,2
060090001211,37
060090001212,37
060090001213,37
060090001221,37
060090001222,37
060090001223,37
060090001231,37
060090001232,37
060090001241,37
060090001242,37
060090002201,37
060090002202,37
060090002203,37
060090002211,15
060090002212,37
060090002213,37
060090002221,37
060090002222,37
060090003011,15
060090003012,15
060090003013,15
060090003021,15
060090003022,37
060090004001,15
060090004002,15
060090004003,15
060090004004,15
060090004005,15
060090004006,15
060090005011,37
060090005012,37
060090005041,37
060090005042,15
060090005051,37
060090005052,37
060090005061,37
060110001001,2
060110001002,2
060110001003,2
060110001004,2
060110002001,2
060110002002,2
060110002003,2
060110002004,2
060110002005,2
060110003011,2
060110003012,2
060110003021,2
060110003022,2
060110004001,2
060110004002,2
060110004003,2
060110005001,2
060110005002,2
060110005003,2
060110005004,2
060133010001,15
060133010002,15
060133010003,15
060133010004,15
060133020051,32
060133020052,32
060133020053,32
060133020054,32
060133020061,15
060133020062,15
060133020071,32
060133020072,15
060133020073,32
060133020091,32
060133020092,32
060133020093,32
060133020094,32
060133020111,15
060133020112,15
060133020121,32
060133020122,32
060133020131,32
060133020132,32
060133020141,32
060133020142,32
060133020143,32
060133031041,32
060133031042,32
060133031051,32
060133031061,32
060133031062,32
060133031063,32
060133031071,32
060133031072,32
060133031073,32
060133031074,32
060133032021,32
060133032022,32
060133032023,32
060133032041,32
060133032042,32
060133032043,32
060133032061,32
060133032062,32
060133032071,32
060133032072,32
060133032073,32
060133032081,32
060133032082,32
060133032091,32
060133032092,32
060133032101,32
060133032102,32
060133032111,32
060133032112,32
060133040011,32
060133040012,32
060133040021,32
060133040031,32
060133040032,32
060133040041,32
060133040042,32
060133040061,32
060133040071,32
060133040072,32
060133040073,32
060133050001,32
060133050002,32
060133050003,32
060133050004,32
060133050005,32
060133060021,32
060133060022,32
060133060031,32
060133060032,32
060133060033,32
060133060041,32
060133060042,32
060133071011,32
060133071012,32
060133071013,32
060133071021,32
060133071022,32
060133071023,32
060133071024,32
060133072011,32
060133072012,32
060133072021,32
060133072022,32
060133072023,32
060133072041,32
060133072042,32
060133072043,32
060133072051,32
060133072052,32
060133072053,32
060133072054,32
060133080011,32
060133080012,32
060133080013,32
060133080014,32
060133080021,32
060133080022,32
060133080023,32
060133090001,32
060133090002,32
060133090003,32
060133100001,32
060133100002,32
060133100003,32
060133100004,32
060133110001,32
060133110002,32
060133110003,32
060133120001,32
060133131021,32
060133131022,32
060133131041,32
060133131042,32
060133131051,32
060133131052,32
060133131053,32
060133131061,32
060133131062,32
060133131071,32
060133131072,32
060133132031,32
060133132032,32
060133132041,32
060133132042,32
060133132043,32
060133132051,32
060133132061,32
060133132062,32
060133132063,32
060133132064,32
060133141021,32
060133141022,32
060133141023,32
060133141031,32
060133141032,32
060133141033,32
060133141051,32
060133141052,32
060133141061,32
060133141062,32
060133142001,32
060133142002,32
060133142003,32
060133150001,7
060133150002,32
060133160001,7
060133170001,7
060133170002,7
060133180001,7
060133180002,7
060133180003,7
060133190011,7
060133190012,7
060133190021,7
060133190022,7
060133190023,7
060133190024,7
060133200011,7
060133200012,7
060133200031,7
060133200041,7
060133200042,7
060133200043,7
060133200044,7
060133211011,7
060133211012,7
060133211013,7
060133211014,7
060133211021,7
060133211022,7
060133211023,7
060133211024,7
060133211031,7
060133211032,7
060133211033,7
060133212001,7
060133212002,7
060133212003,7
060133212004,7
060133220001,7
060133220002,7
060133220003,7
060133220004,7
060133220005,7
060133230001,7
060133230002,7
060133230003,7
060133230004,7
060133240021,7
060133240022,7
060133240023,7
060133240031,7
060133240032,7
060133240033,7
060133240041,7
060133240042,7
060133240043,7
060133250001,7
060133250002,7
060133250003,7
060133250004,7
060133250005,7
060133260001,7
060133260002,7
060133270011,7
060133270012,7
060133270021,7
060133270022,7
060133270023,7
060133280001,32
060133280002,7
060133290001,32
060133290002,32
060133290003,7
060133290004,7
060133300001,32
060133300002,32
060133300003,32
060133300004,32
060133310001,32
060133310002,32
060133310003,32
060133310004,32
060133310005,32
060133310006,32
060133320001,32
060133320002,32
060133320003,32
060133320004,32
060133320005,32
060133320006,32
060133320007,32
060133331011,32
060133331012,32
060133331013,32
060133331021,32
060133331022,32
060133331023,32
060133332001,32
060133332002,32
060133332003,32
060133332004,32
060133332005,32
060133340011,32
060133340012,32
060133340061,32
060133340062,32
060133340063,32
060133340071,32
060133340072,32
060133340073,32
060133340081,32
060133340082,32
060133342001,11
060133342002,11
060133342003,11
060133342004,11
060133342005,11
060133342006,11
060133350001,32
060133350002,32
060133350003,32
060133361011,32
060133361012,7
060133361013,32
060133361031,7
060133361032,7
060133361041,7
060133361042,7
060133362011,7
060133362012,7
060133362013,7
060133362021,7
060133362022,7
060133362023,7
060133371001,32
060133371002,32
060133372011,7
060133372012,32
060133372021,32
060133372022,7
060133372023,32
060133372024,7
060133373001,11
060133373002,7
060133373003,7
060133373004,32
060133373005,32
060133373006,32
060133381011,7
060133381012,7
060133381013,7
060133381014,7
060133381021,7
060133381022,7
060133382011,7
060133382012,11
060133382031,11
060133382032,7
060133382033,11
060133382034,11
060133382035,11
060133382041,11
060133382042,11
060133382043,11
060133382044,11
060133383011,11
060133383012,11
060133383021,11
060133383022,11
060133383023,11
060133390011,11
060133390012,11
060133390013,7
060133390031,7
060133390032,11
060133390041,7
060133390042,7
060133400011,7
060133400012,7
060133400013,7
060133400014,7
060133400031,7
060133400032,7
060133400033,7
060133400041,7
060133400042,7
060133400043,7
060133410001,11
060133410002,11
060133410003,7
060133430011,11
060133430012,11
060133430013,11
060133430014,11
060133430021,11
060133430022,11
060133430023,11
060133430031,11
060133430032,11
060133451011,11
060133451012,11
060133451013,11
060133451014,11
060133451021,11
060133451022,11
060133451023,11
060133451031,11
060133451032,11
060133451033,11
060133451034,11
060133451051,11
060133451052,11
060133451053,11
060133451054,11
060133451055,11
060133451111,11
060133451112,11
060133451113,11
060133451114,11
060133451121,11
060133451122,11
060133451123,11
060133451124,11
060133451131,11
060133451132,11
060133451141,11
060133451142,11
060133451143,11
060133451144,11
060133451151,11
060133451152,11
060133451153,11
060133451161,11
060133451162,11
060133451171,11
060133451172,11
060133451173,11
060133451181,11
060133451182,11
060133452031,11
060133452032,11
060133452033,11
060133452034,11
060133452041,11
060133452042,11
060133452051,11
060133452052,11
060133452053,11
060133452061,11
060133452062,11
060133461011,11
060133461012,11
060133461021,11
060133461022,32
060133461023,32
060133461024,32
060133462031,11
060133462032,11
060133462041,11
060133462042,11
060133462043,32
060133462044,11
060133462051,32
060133462052,32
060133462061,11
060133462062,11
060133470001,7
060133470002,7
060133470003,7
060133480001,7
060133480002,11
060133480003,7
060133490001,11
060133490002,11
060133490003,11
060133500001,11
060133500002,11
060133500003,11
060133500004,11
060133511011,11
060133511012,11
060133511013,11
060133511031,11
060133511032,11
060133511041,11
060133511042,11
060133511043,11
060133511051,11
060133511052,11
060133512001,11
060133512002,11
060133512003,11
060133521011,11
060133521021,11
060133521022,11
060133521023,11
060133521024,11
060133522011,11
060133522012,11
060133522013,11
060133522021,11
060133530011,11
060133530012,11
060133530013,11
060133530021,11
060133530022,11
060133530023,11
060133530024,11
060133540011,11
060133540021,7
060133540022,7
060133540023,7
060133540024,7
060133551071,32
060133551072,32
060133551073,32
060133551091,32
060133551092,32
060133551093,32
060133551094,32
060133551101,32
060133551102,32
060133551111,32
060133551112,32
060133551113,32
060133551121,32
060133551122,32
060133551123,32
060133551131,11
060133551132,11
060133551133,11
060133551151,11
060133551152,11
060133551153,11
060133551181,32
060133551182,32
060133551191,32
060133551192,32
060133551201,32
060133551202,32
060133551211,11
060133551212,11
060133551213,11
060133551221,11
060133551222,11
060133551223,11
060133551231,11
060133551232,11
060133551241,11
060133551242,11
060133551243,11
060133551251,11
060133551252,11
060133551261,11
060133551262,11
060133552011,32
060133552012,32
060133552013,32
060133552021,32
060133552022,32
060133553021,32
060133553022,11
060133553023,11
060133553061,32
060133553062,32
060133553063,32
060133553064,32
060133553065,32
060133553071,32
060133553072,32
060133553081,32
060133553082,32
060133553083,32
060133553091,32
060133553092,32
060133553093,32
060133553101,32
060133553102,32
060133560011,7
060133560012,7
060133560013,7
060133560021,7
060133560022,7
060133570001,7
060133570002,7
060133570003,7
060133580001,7
060133580002,7
060133580003,7
060133580004,7
060133580005,7
060133591021,7
060133591022,7
060133591023,7
060133591031,7
060133591032,7
060133591033,7
060133591034,7
060133591041,7
060133591051,7
060133591052,7
060133592021,7
060133592022,7
060133592023,7
060133592031,7
060133592032,7
060133592033,7
060133592041,7
060133592042,7
060133592043,7
060133601011,7
060133601012,7
060133601013,7
060133601021,7
060133601022,7
060133601023,7
060133602001,7
060133602002,7
060133602003,7
060133610001,7
060133610002,7
060133610003,7
060133620001,7
060133620002,7
060133620003,7
060133630001,7
060133630002,7
060133630003,7
060133630004,7
