GEOID,assignment
060014330003,19
060014330004,19
060014331021,19
060014331022,19
060014331031,19
060014331032,19
060014331041,19
060014331042,19
060014331043,19
060014332001,19
060014332002,19
060014332003,19
060014332004,19
060014333001,19
060014333002,19
060014333003,19
060014333004,19
060014333005,19
060014334001,19
060014334002,19
060014334003,19
060014334004,19
060014334005,19
060014334006,19
060014335001,19
060014335002,19
060014335003,19
060014335004,19
060014336001,19
060014336002,19
060014336003,19
060014336004,19
060014337001,19
060014337002,19
060014337003,19
060014338011,19
060014338012,19
060014338021,19
060014338022,19
060014339001,19
060014339002,19
060014339003,19
060014339004,19
060014340001,19
060014340002,19
060014340003,19
060014351021,19
060014351022,19
060014351023,19
060014351031,19
060014351032,19
060014351033,19
060014351034,19
060014351041,62
060014351042,62
060014351043,62
060014351044,62
060014352001,19
060014352002,19
060014353001,19
060014353002,19
060014353003,19
060014354001,19
060014354002,19
060014354003,19
060014355001,19
060014355002,19
060014355003,19
060014356011,19
060014356012,19
060014356013,19
060014356021,19
060014356022,19
060014356023,19
060014356024,19
060014357001,19
060014357002,19
060014357003,19
060014357004,19
060014358001,19
060014358002,19
060014358003,19
060014358004,19
060014359001,19
060014359002,19
060014359003,19
060014359004,19
060014360001,19
060014360002,19
060014360003,19
060014361001,19
060014361002,19
060014361003,19
060014362001,19
060014362002,19
060014363011,19
060014363012,19
060014363021,19
060014363022,19
060014363023,19
060014364021,19
060014364022,19
060014364031,19
060014364032,19
060014364033,19
060014364034,19
060014364041,19
060014364042,19
060014364043,19
060014365001,19
060014365002,19
060014365003,19
060014366011,19
060014366012,19
060014366013,19
060014366021,62
060014366022,19
060014366023,19
060014367001,19
060014367002,19
060014368001,19
060014368002,62
060014369001,19
060014369002,19
060014369003,19
060014369004,19
060014370001,19
060014370002,19
060014370003,19
060014371011,62
060014371012,19
060014371013,19
060014371014,19
060014371021,19
060014371022,19
060014371023,19
060014372001,19
060014372002,19
060014372003,19
060014372004,19
060014372005,19
060014373001,62
060014373002,19
060014373003,19
060014374001,62
060014374002,62
060014375001,62
060014375002,62
060014376001,62
060014376002,62
060014377011,62
060014377012,62
060014377013,62
060014377021,62
060014377022,62
060014377023,62
060014378001,62
060014378002,19
060014378003,62
060014379001,62
060014379002,19
060014380001,62
060014380002,62
060014381001,62
060014381002,62
060014381003,62
060014381004,62
060014381005,62
060014381006,62
060014382011,62
060014382012,62
060014382013,62
060014382031,62
060014382032,62
060014382041,62
060014382042,62
060014382043,62
060014383001,62
060014383002,19
060014383003,19
060014384001,19
060014384002,62
060014401001,62
060014402001,62
060014402002,62
060014402003,62
060014402004,62
060014403011,62
060014403012,62
060014403013,62
060014403014,62
060014403041,62
060014403042,62
060014403043,62
060014403051,62
060014403052,62
060014403053,62
060014403061,62
060014403062,62
060014403071,62
060014403072,62
060014403073,62
060014403081,62
060014403082,62
060014403083,62
060014403084,62
060014403311,62
060014403312,62
060014403321,62
060014403322,62
060014403331,62
060014403332,62
060014403341,62
060014403342,62
060014403361,62
060014403362,62
060014403371,62
060014403381,62
060014403382,62
060014403383,62
060014411001,62
060014411002,62
060014412001,62
060014412002,62
060014412003,62
060014412004,62
060014412005,62
060014413011,62
060014413012,62
060014413021,62
060014413022,62
060014413023,62
060014413024,62
060014414011,62
060014414012,62
060014414013,62
060014414014,62
060014414015,62
060014414021,62
060014414022,62
060014414023,62
060014415011,62
060014415012,62
060014415013,62
060014415031,62
060014415032,62
060014415033,62
060014415034,62
060014415211,62
060014415212,62
060014415213,62
060014415214,62
060014415221,62
060014415222,62
060014415223,62
060014415231,62
060014415232,62
060014415233,62
060014415241,62
060014415242,62
060014415251,62
060014415252,62
060014415253,62
060014416011,62
060014416012,62
060014416013,62
060014416021,62
060014416022,62
060014416023,62
060014417011,62
060014417012,62
060014417021,62
060014417022,62
060014418001,62
060014418002,62
060014418003,62
060014418004,62
060014419211,62
060014419212,62
060014419231,62
060014419232,62
060014419233,62
060014419234,62
060014419241,62
060014419242,62
060014419243,62
060014419244,62
060014419245,62
060014419261,62
060014419262,62
060014419271,62
060014419272,62
060014419281,62
060014419282,62
060014419291,62
060014419292,62
060014420001,62
060014420002,62
060014421001,62
060014421002,62
060014421003,62
060014422001,62
060014422002,62
060014422003,62
060014422004,62
060014423011,62
060014423012,62
060014423013,62
060014423021,62
060014423022,62
060014423023,62
060014424001,62
060014424002,62
060014424003,62
060014424004,62
060014425011,62
060014425012,62
060014425021,62
060014425022,62
060014426011,62
060014426012,62
060014426021,62
060014426022,62
060014426023,62
060014427001,62
060014427002,62
060014427003,62
060014428001,62
060014429001,62
060014429002,62
060014429003,62
060014429004,62
060014430011,62
060014430012,62
060014430021,62
060014430022,62
060014430023,62
060014431021,62
060014431022,62
060014431023,62
060014431024,62
060014431031,62
060014431032,62
060014431033,62
060014431041,62
060014431042,62
060014431043,62
060014431044,62
060014431051,62
060014431052,62
060014432001,62
060014432002,78
060014433011,62
060014433012,62
060014433013,62
060014433211,62
060014433212,62
060014433221,62
060014433222,62
060014441001,62
060014441002,62
060014441003,62
060014441004,62
060014442001,62
060014442002,62
060014442003,62
060014443011,62
060014443012,62
060014443031,62
060014443041,62
060014443042,62
060014444001,62
060014444002,62
060014444003,62
060014445001,62
060014445002,62
060014445003,62
060014445004,62
060014446011,62
060014446012,62
060014446021,62
060014446022,62
060014501011,61
060014501012,61
060014501021,61
060014501022,61
060014502001,61
060014502002,61
060014502003,61
060014503001,61
060014503002,61
060014503003,61
060014504001,61
060014504002,61
060014504003,61
060014504004,61
060014505011,61
060014505012,61
060014505021,61
060014505022,61
060014506011,78
060014506012,61
060014506013,78
060014506031,61
060014506032,61
060014506033,61
060014506034,61
060014506041,61
060014506042,61
060014506043,61
060014506044,61
060014506051,61
060014506052,61
060014506053,61
060014506061,61
060014506062,61
060014506063,61
060014506071,61
060014506072,78
060014506073,78
060014506081,61
060014506082,61
060014506083,61
060014506091,61
060014506092,61
060014506093,61
060014507011,78
060014507012,78
060014507013,78
060014507014,78
060014507015,78
060014507411,78
060014507412,78
060014507413,78
060014507421,78
060014507422,78
060014507423,78
060014507431,61
060014507432,61
060014507433,61
060014507434,61
060014507441,61
060014507442,61
060014507451,61
060014507452,61
060014507453,61
060014507461,61
060014507462,61
060014507501,61
060014507502,61
060014507511,61
060014507512,61
060014507521,61
060014507522,61
060014511021,78
060014511022,78
060014511023,78
060014511031,78
060014511032,78
060014511041,53
060014511042,53
060014511043,78
060014512011,61
060014512012,61
060014512013,61
060014512014,53
060014512021,61
060014512022,61
060014512023,53
060014513001,78
060014513002,78
060014513003,78
060014514011,78
060014514012,61
060014514013,61
060014514031,78
060014514032,78
060014514041,78
060014514042,78
060014514043,78
060014514044,78
060014515011,78
060014515012,78
060014515013,78
060014515031,78
060014515032,78
060014515033,78
060014515034,78
060014515035,78
060014515041,61
060014515051,78
060014515052,78
060014515061,78
060014515062,78
060014516011,78
060014516012,78
060014516013,78
060014516021,78
060014516022,78
060014516023,78
060014516024,78
060014516025,78
060014517011,78
060014517012,78
060014517013,78
060014517031,78
060014517032,78
060014517041,78
060014517042,78
060014517043,78
060019819001,47
060019820001,47
060019821001,71
060019832001,19
060019832002,19
060019900000,19
060030100001,52
060050001011,52
060050001012,52
060050001013,52
060050001014,52
060050001015,52
060050001021,52
060050001022,52
060050002011,34
060050002012,52
060050002013,52
060050002021,52
060050002022,52
060050003011,34
060050003012,34
060050003031,34
060050003032,34
060050003033,34
060050003041,34
060050003042,23
060050004011,34
060050004012,34
060050004013,34
060050004014,34
060050004021,52
060050004022,34
060050004023,34
060050004024,34
060050005001,34
060050005002,52
060050005003,34
060070001021,11
060070001022,11
060070001023,11
060070001031,11
060070001032,11
060070001041,11
060070001042,11
060070001043,11
060070001044,11
060070002011,11
060070002012,11
060070002013,11
060070002014,11
060070002021,11
060070002022,11
060070002023,11
060070002024,11
060070003001,11
060070003002,11
060070003003,11
060070003004,11
060070004011,11
060070004012,11
060070004031,11
060070004032,11
060070004041,11
060070004042,11
060070005011,11
060070005012,11
060070005013,11
060070005014,11
060070005015,11
060070005021,11
060070005022,11
060070005023,11
060070005024,11
060070006011,11
060070006012,11
060070006013,11
060070006031,11
060070006032,11
060070006033,11
060070006041,11
060070006042,11
060070006043,11
060070006044,11
060070006045,11
060070007001,11
060070007002,11
060070007003,11
060070007004,11
060070008001,11
060070008002,11
060070008003,11
060070008004,11
060070008005,11
060070008006,11
060070009011,11
060070009031,11
060070009032,11
060070009033,11
060070009034,11
060070009041,11
060070009042,11
060070009043,11
060070009044,11
060070010001,11
060070010002,11
060070010003,11
060070010004,11
060070010005,11
060070010006,11
060070011001,11
060070011002,11
060070011003,11
060070011004,11
060070011005,11
060070012001,11
060070012002,11
060070012003,11
060070012004,11
060070013001,11
060070013002,11
060070013003,11
060070013004,11
060070014001,11
060070014002,11
060070014003,11
060070014004,11
060070015001,11
060070015002,11
060070015003,11
060070015004,11
060070015005,11
060070016011,11
060070016012,11
060070016021,11
060070016022,11
060070016023,11
060070017021,11
060070017022,11
060070017023,11
060070017024,11
060070017031,11
060070017032,11
060070017041,11
060070017042,11
060070017043,11
060070018001,11
060070018002,11
060070018003,11
060070018004,11
060070018005,11
060070019001,11
060070019002,11
060070019003,11
060070019004,11
060070020001,11
060070020002,11
060070020003,11
060070020004,11
060070020005,11
060070020006,11
060070021001,11
060070021002,11
060070021003,11
060070021004,11
060070021005,11
060070022001,11
060070022002,11
060070022003,11
060070022004,11
060070023001,11
060070023002,11
060070023003,11
060070023004,11
060070023005,11
060070024011,11
060070024012,11
060070024021,52
060070024022,11
060070024023,11
060070025001,11
060070025002,11
060070025003,11
060070025004,11
060070026011,11
060070026012,11
060070026013,11
060070026021,11
060070026022,11
060070026023,11
060070027001,11
060070027002,11
060070027003,11
060070027004,11
060070027005,11
060070027006,11
060070028001,11
060070028002,11
060070028003,11
060070028004,11
060070028005,11
060070029001,11
060070029002,11
060070030011,11
060070030012,11
060070030013,11
060070030014,11
060070030021,11
060070030022,11
060070030023,11
060070030024,11
060070031001,11
060070031002,11
060070031003,11
060070031004,11
060070032001,11
060070032002,11
060070032003,11
060070033001,11
060070033002,11
060070033003,11
060070034001,11
060070034002,11
060070035011,11
060070035012,11
060070035013,11
060070035014,11
060070035021,11
060070035022,11
060070035023,11
060070035024,11
060070036001,11
060070036002,11
060070036003,11
060070037001,11
060070037002,11
060070037003,11
060070037004,11
060090001211,52
060090001212,52
060090001213,52
060090001221,52
060090001222,52
060090001223,52
060090001231,23
060090001232,23
060090001241,23
060090001242,23
060090002201,23
060090002202,23
060090002203,23
060090002211,23
060090002212,23
060090002213,23
060090002221,23
060090002222,23
060090003011,52
060090003012,52
060090003013,52
060090003021,52
060090003022,52
060090004001,52
060090004002,52
060090004003,52
060090004004,52
060090004005,52
060090004006,52
060090005011,52
060090005012,52
060090005041,52
060090005042,52
060090005051,52
060090005052,52
060090005061,52
060110001001,25
060110001002,25
060110001003,25
060110001004,11
060110002001,11
060110002002,11
060110002003,11
060110002004,11
060110002005,11
060110003011,11
060110003012,11
060110003021,11
060110003022,11
060110004001,11
060110004002,11
060110004003,11
060110005001,11
060110005002,11
060110005003,11
060110005004,11
060133010001,53
060133010002,53
060133010003,53
060133010004,53
060133020051,53
060133020052,53
060133020053,53
060133020054,53
060133020061,53
060133020062,53
060133020071,53
060133020072,53
060133020073,53
060133020091,53
060133020092,53
060133020093,53
060133020094,53
060133020111,53
060133020112,53
060133020121,53
060133020122,53
060133020131,53
060133020132,61
060133020141,53
060133020142,53
060133020143,61
060133031041,53
060133031042,53
060133031051,53
060133031061,53
060133031062,53
060133031063,53
060133031071,53
060133031072,53
060133031073,53
060133031074,53
060133032021,53
060133032022,53
060133032023,53
060133032041,53
060133032042,53
060133032043,53
060133032061,53
060133032062,53
060133032071,53
060133032072,53
060133032073,53
060133032081,53
060133032082,53
060133032091,53
060133032092,53
060133032101,53
060133032102,53
060133032111,53
060133032112,53
060133040011,53
060133040012,61
060133040021,53
060133040031,53
060133040032,53
060133040041,53
060133040042,53
060133040061,53
060133040071,53
060133040072,53
060133040073,53
060133050001,61
060133050002,61
060133050003,25
060133050004,25
060133050005,25
060133060021,61
060133060022,61
060133060031,61
060133060032,61
060133060033,61
060133060041,61
060133060042,61
060133071011,61
060133071012,61
060133071013,61
060133071021,61
060133071022,61
060133071023,61
060133071024,61
060133072011,61
060133072012,61
060133072021,61
060133072022,61
060133072023,61
060133072041,61
060133072042,61
060133072043,61
060133072051,61
060133072052,61
060133072053,61
060133072054,61
060133080011,61
060133080012,61
060133080013,61
060133080014,61
060133080021,53
060133080022,53
060133080023,53
060133090001,9
060133090002,25
060133090003,25
060133100001,25
060133100002,9
060133100003,9
060133100004,9
060133110001,25
060133110002,25
060133110003,61
060133120001,25
060133131021,61
060133131022,61
060133131041,61
060133131042,61
060133131051,61
060133131052,61
060133131053,25
060133131061,61
060133131062,61
060133131071,61
060133131072,61
060133132031,9
060133132032,61
060133132041,61
060133132042,61
060133132043,61
060133132051,61
060133132061,61
060133132062,61
060133132063,61
060133132064,61
060133141021,9
060133141022,9
060133141023,9
060133141031,9
060133141032,9
060133141033,9
060133141051,9
060133141052,9
060133141061,9
060133141062,9
060133142001,9
060133142002,9
060133142003,9
060133150001,61
060133150002,9
060133160001,9
060133170001,9
060133170002,9
060133180001,9
060133180002,71
060133180003,71
060133190011,9
060133190012,9
060133190021,9
060133190022,9
060133190023,9
060133190024,9
060133200011,9
060133200012,9
060133200031,9
060133200041,9
060133200042,9
060133200043,9
060133200044,9
060133211011,9
060133211012,9
060133211013,9
060133211014,9
060133211021,71
060133211022,71
060133211023,71
060133211024,71
060133211031,71
060133211032,71
060133211033,71
060133212001,9
060133212002,9
060133212003,9
060133212004,9
060133220001,9
060133220002,9
060133220003,71
060133220004,71
060133220005,9
060133230001,71
060133230002,71
060133230003,71
060133230004,71
060133240021,71
060133240022,9
060133240023,9
060133240031,71
060133240032,71
060133240033,71
060133240041,71
060133240042,71
060133240043,71
060133250001,71
060133250002,71
060133250003,71
060133250004,71
060133250005,71
060133260001,71
060133260002,71
060133270011,9
060133270012,9
060133270021,61
060133270022,61
060133270023,9
060133280001,71
060133280002,71
060133290001,71
060133290002,61
060133290003,71
060133290004,71
060133300001,71
060133300002,71
060133300003,71
060133300004,71
060133310001,61
060133310002,61
060133310003,71
060133310004,61
060133310005,61
060133310006,71
060133320001,61
060133320002,61
060133320003,61
060133320004,61
060133320005,61
060133320006,61
060133320007,61
060133331011,61
060133331012,61
060133331013,61
060133331021,61
060133331022,61
060133331023,61
060133332001,61
060133332002,61
060133332003,61
060133332004,61
060133332005,61
060133340011,61
060133340012,61
060133340061,61
060133340062,61
060133340063,61
060133340071,61
060133340072,61
060133340073,61
060133340081,61
060133340082,61
060133342001,47
060133342002,47
060133342003,47
060133342004,47
060133342005,47
060133342006,47
060133350001,71
060133350002,71
060133350003,71
060133361011,71
060133361012,71
060133361013,71
060133361031,71
060133361032,71
060133361041,71
060133361042,71
060133362011,71
060133362012,71
060133362013,71
060133362021,71
060133362022,71
060133362023,71
060133371001,71
060133371002,71
060133372011,61
060133372012,71
060133372021,71
060133372022,61
060133372023,61
060133372024,61
060133373001,71
060133373002,61
060133373003,61
060133373004,61
060133373005,61
060133373006,71
060133381011,71
060133381012,71
060133381013,71
060133381014,71
060133381021,71
060133381022,71
060133382011,61
060133382012,71
060133382031,71
060133382032,71
060133382033,71
060133382034,71
060133382035,71
060133382041,71
060133382042,71
060133382043,71
060133382044,71
060133383011,71
060133383012,71
060133383021,71
060133383022,71
060133383023,71
060133390011,71
060133390012,47
060133390013,71
060133390031,71
060133390032,71
060133390041,71
060133390042,71
060133400011,71
060133400012,71
060133400013,71
060133400014,71
060133400031,71
060133400032,71
060133400033,71
060133400041,47
060133400042,71
060133400043,71
060133410001,47
060133410002,47
060133410003,47
060133430011,71
060133430012,71
060133430013,71
060133430014,71
060133430021,71
060133430022,71
060133430023,71
060133430031,71
060133430032,71
060133451011,61
060133451012,61
060133451013,61
060133451014,61
060133451021,61
060133451022,61
060133451023,61
060133451031,61
060133451032,61
060133451033,61
060133451034,61
060133451051,61
060133451052,61
060133451053,61
060133451054,61
060133451055,61
060133451111,61
060133451112,61
060133451113,61
060133451114,61
060133451121,61
060133451122,61
060133451123,61
060133451124,61
060133451131,61
060133451132,61
060133451141,61
060133451142,61
060133451143,61
060133451144,61
060133451151,61
060133451152,61
060133451153,61
060133451161,61
060133451162,61
060133451171,61
060133451172,61
060133451173,61
060133451181,61
060133451182,61
060133452031,61
060133452032,61
060133452033,61
060133452034,61
060133452041,47
060133452042,61
060133452051,61
060133452052,61
060133452053,61
060133452061,61
060133452062,61
060133461011,47
060133461012,71
060133461021,61
060133461022,61
060133461023,71
060133461024,61
060133462031,61
060133462032,61
060133462041,61
060133462042,61
060133462043,61
060133462044,61
060133462051,61
060133462052,61
060133462061,61
060133462062,61
060133470001,71
060133470002,71
060133470003,71
060133480001,47
060133480002,47
060133480003,47
060133490001,47
060133490002,47
060133490003,47
060133500001,47
060133500002,47
060133500003,47
060133500004,47
060133511011,47
060133511012,47
060133511013,47
060133511031,47
060133511032,47
060133511041,47
060133511042,47
060133511043,47
060133511051,47
060133511052,47
060133512001,47
060133512002,47
060133512003,47
060133521011,47
060133521021,47
060133521022,47
060133521023,47
060133521024,47
060133522011,47
060133522012,47
060133522013,47
060133522021,47
060133530011,47
060133530012,47
060133530013,47
060133530021,47
060133530022,47
060133530023,47
060133530024,47
060133540011,71
060133540021,71
060133540022,71
060133540023,71
060133540024,47
060133551071,61
060133551072,61
060133551073,61
060133551091,61
060133551092,61
060133551093,53
060133551094,61
060133551101,53
060133551102,53
060133551111,53
060133551112,53
060133551113,53
060133551121,61
060133551122,61
060133551123,61
060133551131,61
060133551132,61
060133551133,61
060133551151,61
060133551152,61
060133551153,61
060133551181,61
060133551182,61
060133551191,61
060133551192,61
060133551201,61
060133551202,61
060133551211,61
060133551212,61
060133551213,61
060133551221,61
060133551222,61
060133551223,61
060133551231,61
060133551232,61
060133551241,61
060133551242,61
060133551243,61
060133551251,61
060133551252,61
060133551261,61
060133551262,61
060133552011,9
060133552012,9
060133552013,61
060133552021,61
060133552022,61
060133553021,71
060133553022,71
060133553023,71
060133553061,61
060133553062,61
060133553063,61
060133553064,61
060133553065,61
060133553071,61
060133553072,61
060133553081,61
060133553082,61
060133553083,61
060133553091,61
060133553092,61
060133553093,61
060133553101,61
060133553102,61
060133560011,71
060133560012,71
060133560013,46
060133560021,71
060133560022,71
060133570001,46
060133570002,46
060133570003,46
060133580001,46
060133580002,46
060133580003,46
060133580004,46
060133580005,46
060133591021,71
060133591022,71
060133591023,46
060133591031,71
060133591032,71
060133591033,71
060133591034,71
060133591041,46
060133591051,46
060133591052,46
060133592021,71
060133592022,71
060133592023,71
060133592031,71
060133592032,71
060133592033,71
060133592041,71
060133592042,71
060133592043,71
060133601011,71
060133601012,71
060133601013,71
060133601021,71
060133601022,71
060133601023,71
060133602001,71
060133602002,71
060133602003,71
060133610001,71
060133610002,71
060133610003,71
060133620001,71
060133620002,71
060133620003,71
060133630001,71
060133630002,71
060133630003,71
060133630004,71
